Specs,Score,CORR_Specs,CORR_Score,IMP,Best_Score
TOTFX_var,6912.634351963198,TOTFX_CORRECTED_var,1531.103894749934,-77.85064540098092,6912.634351963198
TOTFZ_var,6881.531639610348,TOTFZ_CORRECTED_var,5512.894273500697,-19.88855734138785,6881.531639610348
TOTPOT_last_value,5932.121960901903,TOTPOT_CORRECTED_last_value,6332.958025120588,6.757043548001218,6332.958025120588
TOTUSJZ_stddev,5563.544342781112,TOTUSJZ_CORRECTED_stddev,6169.39362861581,10.889628059149151,6169.39362861581
TOTUSJH_gderivative_stddev,6033.746060764496,TOTUSJH_CORRECTED_gderivative_stddev,5939.851319706506,-1.5561599727996105,6033.746060764496
R_VALUE_min,5258.988370207897,R_VALUE_CORRECTED_min,5688.273398554893,8.162882252771093,5688.273398554893
TOTFY_var,5532.7040469147605,TOTFY_CORRECTED_var,2787.928399526754,-49.610021141806676,5532.7040469147605
R_VALUE_mean,4224.270133733202,R_VALUE_CORRECTED_mean,4490.483369072136,6.301993644134404,4490.483369072136
R_VALUE_last_value,4019.0966240851167,R_VALUE_CORRECTED_last_value,4243.719676400355,5.58889405567277,4243.719676400355
R_VALUE_median,3978.376326116956,R_VALUE_CORRECTED_median,4186.648375798527,5.235101775423348,4186.648375798527
USFLUX_gderivative_stddev,4049.5316568710764,USFLUX_CORRECTED_gderivative_stddev,3759.905214322138,-7.152097256913955,4049.5316568710764
MEANPOT_min,3862.5712130161796,MEANPOT_CORRECTED_min,4015.038653668378,3.9473043277081943,4015.038653668378
SHRGT45_min,2887.5931815479507,SHRGT45_CORRECTED_min,3266.977701615696,13.138433851833959,3266.977701615696
R_VALUE_max,3053.606217304147,R_VALUE_CORRECTED_max,3149.4085811697155,3.137351611438197,3149.4085811697155
MEANSHR_min,2906.3827307174433,MEANSHR_CORRECTED_min,3143.4960030383872,8.158363653035204,3143.4960030383872
EPSZ_min,3087.1828802435557,EPSZ_CORRECTED_min,1758.2300572833883,-43.047427849668665,3087.1828802435557
MEANGAM_min,2380.871533417145,MEANGAM_CORRECTED_min,3058.408126002381,28.4575031905565,3058.408126002381
EPSZ_last_value,3032.453858994818,EPSZ_CORRECTED_last_value,1970.8242517440433,-35.00892863058032,3032.453858994818
SHRGT45_last_value,2662.940263311319,SHRGT45_CORRECTED_last_value,2969.95815693262,11.529282044033902,2969.95815693262
MEANSHR_last_value,2732.0732004560045,MEANSHR_CORRECTED_last_value,2958.4827448405267,8.287096566326722,2958.4827448405267
EPSZ_mean,2958.154747728018,EPSZ_CORRECTED_mean,1951.0931629355744,-34.04357346639514,2958.154747728018
MEANSHR_mean,2722.2914787406853,MEANSHR_CORRECTED_mean,2954.997676897118,8.548173477150247,2954.997676897118
MEANSHR_median,2722.900614137627,MEANSHR_CORRECTED_median,2954.891730488179,8.519999413347147,2954.891730488179
EPSZ_median,2951.7828037014424,EPSZ_CORRECTED_median,1945.308980648655,-34.09715043365321,2951.7828037014424
SHRGT45_median,2636.59811791063,SHRGT45_CORRECTED_median,2947.7760655330303,11.80225175420336,2947.7760655330303
SHRGT45_mean,2631.8869949817813,SHRGT45_CORRECTED_mean,2945.3216117823804,11.909121379383874,2945.3216117823804
MEANGAM_last_value,2137.164946081975,MEANGAM_CORRECTED_last_value,2794.8577540107176,30.77407802025196,2794.8577540107176
MEANGAM_median,2103.968685873465,MEANGAM_CORRECTED_median,2772.364609238927,31.768339892757336,2772.364609238927
MEANGAM_mean,2098.2673716023332,MEANGAM_CORRECTED_mean,2768.0421129786587,31.920371561840312,2768.0421129786587
TOTBSQ_gderivative_mean,2365.775821846153,TOTBSQ_CORRECTED_gderivative_mean,2663.1576922233203,12.57016271918371,2663.1576922233203
EPSZ_max,2455.4163832245395,EPSZ_CORRECTED_max,2002.4672929065382,-18.446936063983273,2455.4163832245395
TOTUSJH_gderivative_mean,1897.6527017657131,TOTUSJH_CORRECTED_gderivative_mean,2140.368368993791,12.790310208092231,2140.368368993791
MEANGBH_min,756.2841255879957,MEANGBH_CORRECTED_min,2057.1078922509105,172.00199272350855,2057.1078922509105
SHRGT45_max,1662.5660703998517,SHRGT45_CORRECTED_max,2002.307496332369,20.434762382153547,2002.307496332369
TOTPOT_max,1836.5092283703023,TOTPOT_CORRECTED_max,1954.676602619182,6.434346880671005,1954.676602619182
MEANGAM_max,1365.4795285484972,MEANGAM_CORRECTED_max,1952.7485712491643,43.00826416086466,1952.7485712491643
MEANSHR_max,1621.1411270203444,MEANSHR_CORRECTED_max,1923.0632650586592,18.624050244980673,1923.0632650586592
TOTFY_min,1919.736732237834,TOTFY_CORRECTED_min,1873.5876309126895,-2.403928650745179,1919.736732237834
TOTFX_gderivative_mean,1851.2778698850657,TOTFX_CORRECTED_gderivative_mean,139.67422735673532,-92.45525322649664,1851.2778698850657
USFLUX_gderivative_mean,950.5600909885754,USFLUX_CORRECTED_gderivative_mean,1593.746083918863,67.66389616266962,1593.746083918863
TOTUSJZ_var,1181.28896154426,TOTUSJZ_CORRECTED_var,1444.5046555292092,22.282075136032425,1444.5046555292092
TOTFY_last_value,1379.1751371383652,TOTFY_CORRECTED_last_value,1389.362496836401,0.7386559852850502,1389.362496836401
TOTFY_mean,1314.7993501788887,TOTFY_CORRECTED_mean,1282.4749067713947,-2.4585077109367357,1314.7993501788887
TOTFY_median,1306.1569267381687,TOTFY_CORRECTED_median,1272.8401560903687,-2.550747920542833,1306.1569267381687
MEANGBT_max,1018.4397226883676,MEANGBT_CORRECTED_max,1290.2701334979804,26.690868860855513,1290.2701334979804
TOTUSJZ_gderivative_stddev,1269.6227842437308,TOTUSJZ_CORRECTED_gderivative_stddev,1290.203714514367,1.6210271685456143,1290.203714514367
EPSY_stddev,1165.9342916045814,EPSY_CORRECTED_stddev,1227.88917427175,5.313754223825529,1227.88917427175
SAVNCPP_gderivative_mean,1034.133908523465,SAVNCPP_CORRECTED_gderivative_mean,1116.4229810642698,7.957293718208811,1116.4229810642698
MEANGBT_mean,784.4270068578844,MEANGBT_CORRECTED_mean,1084.4826129929133,38.25156496548192,1084.4826129929133
MEANGBH_median,273.6314527659157,MEANGBH_CORRECTED_median,1076.5606278051084,293.43453280792136,1076.5606278051084
MEANGBT_median,779.2477956507553,MEANGBT_CORRECTED_median,1071.4273623423371,37.4950777303875,1071.4273623423371
MEANPOT_median,913.3704332809266,MEANPOT_CORRECTED_median,1071.2981753702409,17.29065626987952,1071.2981753702409
MEANGBH_mean,266.08613859852767,MEANGBH_CORRECTED_mean,1069.0243783333506,301.7587627690373,1069.0243783333506
MEANGBH_last_value,262.575040795384,MEANGBH_CORRECTED_last_value,995.7538637894562,279.22639591834405,995.7538637894562
MEANGBT_last_value,720.4116305521818,MEANGBT_CORRECTED_last_value,973.5198015098107,35.13382630477888,973.5198015098107
MEANGBT_stddev,966.1829966871089,MEANGBT_CORRECTED_stddev,966.0650606258405,-0.012206389645938925,966.1829966871089
EPSY_gderivative_stddev,805.0709734442015,EPSY_CORRECTED_gderivative_stddev,945.2215157480496,17.408470423950977,945.2215157480496
ABSNJZH_gderivative_mean,863.3465994308458,ABSNJZH_CORRECTED_gderivative_mean,926.7311773716797,7.341730190704364,926.7311773716797
TOTUSJZ_gderivative_mean,785.2828996206484,TOTUSJZ_CORRECTED_gderivative_mean,915.6289413593223,16.598609469484305,915.6289413593223
MEANGBT_gderivative_stddev,875.1812233796821,MEANGBT_CORRECTED_gderivative_stddev,913.2431389408266,4.349032468288225,913.2431389408266
MEANJZD_stddev,663.1169214267273,MEANJZD_CORRECTED_stddev,877.3261313591217,32.303384668802174,877.3261313591217
MEANJZD_gderivative_stddev,612.0279247382852,MEANJZD_CORRECTED_gderivative_stddev,849.49940852507,38.80075960395633,849.49940852507
MEANGBH_gderivative_stddev,716.1028570275043,MEANGBH_CORRECTED_gderivative_stddev,848.1886308990729,18.445084051172184,848.1886308990729
MEANGBZ_stddev,798.2240382758413,MEANGBZ_CORRECTED_stddev,761.9992931974383,-4.53816764985532,798.2240382758413
TOTFY_max,783.9555551791514,TOTFY_CORRECTED_max,758.0905631880576,-3.2992931576565043,783.9555551791514
EPSX_stddev,749.9762753756584,EPSX_CORRECTED_stddev,199.77454670030903,-73.3625511553358,749.9762753756584
MEANGBH_stddev,634.5053386974331,MEANGBH_CORRECTED_stddev,744.2737226686485,17.29983615213661,744.2737226686485
MEANGBZ_gderivative_stddev,722.2829311563199,MEANGBZ_CORRECTED_gderivative_stddev,741.9706410403977,2.725761475847041,741.9706410403977
TOTPOT_stddev,681.1269862695491,TOTPOT_CORRECTED_stddev,712.2346326747136,4.567084704063383,712.2346326747136
EPSX_gderivative_stddev,703.2979013872529,EPSX_CORRECTED_gderivative_stddev,139.69146683926448,-80.1376533949947,703.2979013872529
MEANGBZ_max,599.5602986676238,MEANGBZ_CORRECTED_max,676.6876557359769,12.863986698210313,676.6876557359769
MEANJZD_max,536.2979027643231,MEANJZD_CORRECTED_max,653.0713963672501,21.77399780999019,653.0713963672501
TOTPOT_var,620.1239017132368,TOTPOT_CORRECTED_var,622.9741374222433,0.45962358508227835,622.9741374222433
TOTFX_max,331.9364868945824,TOTFX_CORRECTED_max,539.5130881986169,62.53503591786744,539.5130881986169
TOTPOT_gderivative_stddev,527.7791334033894,TOTPOT_CORRECTED_gderivative_stddev,528.3104786038296,0.10067567412408462,528.3104786038296
MEANGBZ_mean,387.423446441146,MEANGBZ_CORRECTED_mean,457.874657920411,18.18455029669128,457.874657920411
MEANGBZ_median,387.7677893605005,MEANGBZ_CORRECTED_median,455.6848716987903,17.514884990911025,455.6848716987903
MEANGAM_gderivative_stddev,403.6926041110612,MEANGAM_CORRECTED_gderivative_stddev,429.3858600742323,6.364559494407422,429.3858600742323
R_VALUE_gderivative_stddev,424.4771484441429,R_VALUE_CORRECTED_gderivative_stddev,419.1304559438469,-1.259594896896923,424.4771484441429
MEANGBZ_last_value,349.00268003480676,MEANGBZ_CORRECTED_last_value,405.7072208232856,16.247594655383036,405.7072208232856
EPSZ_gderivative_stddev,403.6517863667113,EPSZ_CORRECTED_gderivative_stddev,263.62281008669214,-34.69053798582847,403.6517863667113
R_VALUE_stddev,401.85171727374905,R_VALUE_CORRECTED_stddev,343.7880622498749,-14.449024983093476,401.85171727374905
MEANSHR_stddev,226.42666755738708,MEANSHR_CORRECTED_stddev,398.84327269435744,76.14677502298706,398.84327269435744
EPSZ_stddev,151.57807491937916,EPSZ_CORRECTED_stddev,358.95555294350305,136.81231809707515,358.95555294350305
SAVNCPP_skewness,352.94185863585125,SAVNCPP_CORRECTED_skewness,352.20265518891,-0.20944057182628534,352.94185863585125
MEANJZH_gderivative_stddev,347.0547765930123,MEANJZH_CORRECTED_gderivative_stddev,326.12143847645444,-6.031710130042727,347.0547765930123
R_VALUE_var,337.8485806575279,R_VALUE_CORRECTED_var,315.68267254726675,-6.560900172237344,337.8485806575279
MEANSHR_gderivative_stddev,322.39526511431137,MEANSHR_CORRECTED_gderivative_stddev,337.82359940931804,4.785533773126679,337.82359940931804
MEANGBT_min,288.80447404665676,MEANGBT_CORRECTED_min,333.5781918502368,15.503124718333408,333.5781918502368
MEANGAM_stddev,152.16269783735257,MEANGAM_CORRECTED_stddev,320.2109380248732,110.439840102696,320.2109380248732
SHRGT45_gderivative_stddev,288.578148071802,SHRGT45_CORRECTED_gderivative_stddev,289.62748689193467,0.36362379727781263,289.62748689193467
MEANJZD_min,233.1316677205771,MEANJZD_CORRECTED_min,279.635223785777,19.947335563582598,279.635223785777
MEANGBH_max,31.706299633836164,MEANGBH_CORRECTED_max,270.2018231305911,752.2023265125474,270.2018231305911
EPSY_var,241.97949336645578,EPSY_CORRECTED_var,259.2519084628682,7.137966468197745,259.2519084628682
EPSX_var,254.5811124779293,EPSX_CORRECTED_var,32.58778633357016,-87.19944853081145,254.5811124779293
SHRGT45_skewness,250.103197033271,SHRGT45_CORRECTED_skewness,243.09659664038722,-2.80148373791147,250.103197033271
MEANGBH_var,232.60583523994708,MEANGBH_CORRECTED_var,245.33730912887847,5.473411221948968,245.33730912887847
MEANGBT_var,239.2252249463615,MEANGBT_CORRECTED_var,230.9909895336303,-3.4420431267553164,239.2252249463615
ABSNJZH_skewness,225.88228539963038,ABSNJZH_CORRECTED_skewness,223.6649505230511,-0.9816329211723634,225.88228539963038
TOTFY_gderivative_mean,61.5571877197132,TOTFY_CORRECTED_gderivative_mean,215.4394619730778,249.98262583734805,215.4394619730778
MEANJZD_mean,211.19381040254407,MEANJZD_CORRECTED_mean,158.81851473523673,-24.799635731500786,211.19381040254407
MEANJZD_median,210.61244345227152,MEANJZD_CORRECTED_median,162.81132164057814,-22.69624768041113,210.61244345227152
MEANGBZ_var,200.14583411701992,MEANGBZ_CORRECTED_var,189.07343947377527,-5.532163430776639,200.14583411701992
MEANJZH_max,169.14482454004744,MEANJZH_CORRECTED_max,168.68616655568704,-0.2711628840005129,169.14482454004744
TOTPOT_gderivative_mean,139.25308231175006,TOTPOT_CORRECTED_gderivative_mean,149.81655397675794,7.585808148475393,149.81655397675794
MEANJZH_stddev,144.22718087705456,MEANJZH_CORRECTED_stddev,143.40294439499112,-0.5714848456797164,144.22718087705456
MEANJZD_last_value,138.80271043011138,MEANJZD_CORRECTED_last_value,114.09676499328427,-17.799324926919788,138.80271043011138
TOTFX_mean,93.06975508527485,TOTFX_CORRECTED_mean,126.1649530324354,35.55956273532384,126.1649530324354
TOTFX_median,96.29579423850339,TOTFX_CORRECTED_median,124.3302243189027,29.112829176074104,124.3302243189027
TOTFZ_gderivative_mean,77.38737618522137,TOTFZ_CORRECTED_gderivative_mean,121.70544182399168,57.2678230267144,121.70544182399168
SHRGT45_stddev,66.36237100380927,SHRGT45_CORRECTED_stddev,108.9843059249054,64.22605804522804,108.9843059249054
MEANALP_stddev,96.44466100733987,MEANALP_CORRECTED_stddev,93.78593850587554,-2.7567337307163107,96.44466100733987
EPSX_gderivative_mean,95.71666627322655,EPSX_CORRECTED_gderivative_mean,7.752097963418465,-91.90099460705221,95.71666627322655
MEANSHR_var,67.01951488964913,MEANSHR_CORRECTED_var,92.00018516098217,37.27372588784762,92.00018516098217
EPSY_max,79.0186690930151,EPSY_CORRECTED_max,83.51466929710769,5.689794899987764,83.51466929710769
SHRGT45_kurtosis,82.76530567511978,SHRGT45_CORRECTED_kurtosis,70.90886777907471,-14.32537196513883,82.76530567511978
TOTFX_last_value,26.66233220251051,TOTFX_CORRECTED_last_value,76.1137875636402,185.47310484892006,76.1137875636402
MEANGAM_skewness,62.83789830322581,MEANGAM_CORRECTED_skewness,72.95225099983901,16.095943641854696,72.95225099983901
MEANALP_gderivative_stddev,72.59337384686968,MEANALP_CORRECTED_gderivative_stddev,70.38216348628869,-3.046022306726473,72.59337384686968
EPSX_max,38.82227463854755,EPSX_CORRECTED_max,69.72235261461404,79.59368239949825,69.72235261461404
MEANGAM_var,46.56933427346824,MEANGAM_CORRECTED_var,67.28819630844956,44.490354775772225,67.28819630844956
MEANGAM_kurtosis,63.84455235846105,MEANGAM_CORRECTED_kurtosis,54.413503741954216,-14.771892460856103,63.84455235846105
MEANGBZ_min,60.376696453833624,MEANGBZ_CORRECTED_min,40.787198426285556,-32.44546187207669,60.376696453833624
EPSZ_kurtosis,57.50932876252459,EPSZ_CORRECTED_kurtosis,28.36067011510079,-50.685096269839,57.50932876252459
MEANGBH_skewness,43.004136459240264,MEANGBH_CORRECTED_skewness,56.438629709846445,31.240002373584513,56.438629709846445
MEANJZD_var,34.551266755165194,MEANJZD_CORRECTED_var,53.718830698873965,55.47571983259729,53.718830698873965
TOTPOT_kurtosis,38.921153519228284,TOTPOT_CORRECTED_kurtosis,53.52080075496085,37.51082872844424,53.52080075496085
TOTPOT_skewness,52.757546257549635,TOTPOT_CORRECTED_skewness,42.60882341731548,-19.236533084178205,52.757546257549635
MEANJZD_kurtosis,50.30111117946086,MEANJZD_CORRECTED_kurtosis,45.99670846201454,-8.557271631812206,50.30111117946086
MEANSHR_skewness,47.16111992019803,MEANSHR_CORRECTED_skewness,45.35704702904394,-3.825339377450723,47.16111992019803
MEANPOT_skewness,38.74757270798668,MEANPOT_CORRECTED_skewness,45.80435162121286,18.212183164112457,45.80435162121286
MEANPOT_mean,32.23903326756721,MEANPOT_CORRECTED_mean,39.597010177459474,22.823193390524104,39.597010177459474
SHRGT45_var,34.07427817270506,SHRGT45_CORRECTED_var,38.72600689692076,13.65173078836321,38.72600689692076
SAVNCPP_kurtosis,36.87021166943266,SAVNCPP_CORRECTED_kurtosis,37.96946247805642,2.9814062866774758,37.96946247805642
R_VALUE_skewness,36.4345911450859,R_VALUE_CORRECTED_skewness,16.739835008251323,-54.0551040037975,36.4345911450859
EPSZ_gderivative_mean,35.185615814539766,EPSZ_CORRECTED_gderivative_mean,12.843091340562276,-63.499029238945084,35.185615814539766
MEANALP_min,33.736736799709696,MEANALP_CORRECTED_min,31.539638462492913,-6.512480297844601,33.736736799709696
MEANALP_max,33.232639980203125,MEANALP_CORRECTED_max,33.42754171556645,0.5864768356634558,33.42754171556645
TOTUSJH_skewness,33.29378139611683,TOTUSJH_CORRECTED_skewness,24.195098382959806,-27.328475864319316,33.29378139611683
MEANSHR_kurtosis,33.18448538539319,MEANSHR_CORRECTED_kurtosis,20.42666958060686,-38.44512173873257,33.18448538539319
MEANALP_kurtosis,32.97215611866892,MEANALP_CORRECTED_kurtosis,33.16271727768396,0.577945701607132,33.16271727768396
MEANJZH_mean,31.511065434269153,MEANJZH_CORRECTED_mean,31.516021760550256,0.01572884386103076,31.516021760550256
MEANJZH_median,31.29862307921965,MEANJZH_CORRECTED_median,31.328048337415673,0.0940145453732785,31.328048337415673
MEANJZH_kurtosis,29.28942712491211,MEANJZH_CORRECTED_kurtosis,31.272581912224098,6.770889641693324,31.272581912224098
EPSZ_skewness,31.047472373109606,EPSZ_CORRECTED_skewness,10.53845624262537,-66.05695911093622,31.047472373109606
TOTBSQ_kurtosis,28.400891222749998,TOTBSQ_CORRECTED_kurtosis,28.574430745463946,0.6110354824884435,28.574430745463946
EPSX_kurtosis,27.65921617178502,EPSX_CORRECTED_kurtosis,7.155344161633018,-74.13034369017247,27.65921617178502
MEANJZH_min,25.366855431975477,MEANJZH_CORRECTED_min,26.60147522358449,4.86705888682106,26.60147522358449
ABSNJZH_kurtosis,24.893885170422426,ABSNJZH_CORRECTED_kurtosis,26.221663522399137,5.333753019614255,26.221663522399137
MEANJZH_last_value,23.92121733717535,MEANJZH_CORRECTED_last_value,25.81330968627741,7.909682531756478,25.81330968627741
TOTFY_kurtosis,24.700217491931625,TOTFY_CORRECTED_kurtosis,24.985456725012494,1.1548045403812457,24.985456725012494
EPSY_kurtosis,19.162221833631534,EPSY_CORRECTED_kurtosis,24.61312135569833,28.446072534761832,24.61312135569833
TOTFX_kurtosis,23.537775325000833,TOTFX_CORRECTED_kurtosis,15.006700748557607,-36.244183907142144,23.537775325000833
MEANJZH_skewness,22.79054579206364,MEANJZH_CORRECTED_skewness,22.245568499577484,-2.3912428313846403,22.79054579206364
R_VALUE_kurtosis,19.095600483632463,R_VALUE_CORRECTED_kurtosis,21.87515620372931,14.55600059542148,21.87515620372931
EPSX_min,2.8917566307072042,EPSX_CORRECTED_min,21.591981447242176,646.6735346245812,21.591981447242176
SHRGT45_gderivative_mean,19.831536441547897,SHRGT45_CORRECTED_gderivative_mean,15.1149173090106,-23.783427705862376,19.831536441547897
TOTUSJH_kurtosis,19.757441013279145,TOTUSJH_CORRECTED_kurtosis,17.330195721175016,-12.285220998370976,19.757441013279145
MEANGBZ_skewness,14.99938277626732,MEANGBZ_CORRECTED_skewness,18.610590778917494,24.075710691002474,18.610590778917494
EPSZ_var,8.777902897074691,EPSZ_CORRECTED_var,17.916657814262955,104.11091378367638,17.916657814262955
MEANSHR_gderivative_mean,17.133672662904573,MEANSHR_CORRECTED_gderivative_mean,12.253500115953791,-28.482933244759877,17.133672662904573
MEANGBZ_kurtosis,16.835968111617074,MEANGBZ_CORRECTED_kurtosis,13.953026076783255,-17.12370809757323,16.835968111617074
EPSY_median,13.464812698178225,EPSY_CORRECTED_median,15.98635480329703,18.726900712551068,15.98635480329703
TOTBSQ_skewness,15.940816270791164,TOTBSQ_CORRECTED_skewness,13.107911842813023,-17.771388741045566,15.940816270791164
TOTFZ_skewness,15.852441797265039,TOTFZ_CORRECTED_skewness,5.667006055988448,-64.2515258629358,15.852441797265039
MEANALP_mean,15.8179496723062,MEANALP_CORRECTED_mean,15.609009346739992,-1.3209065011252248,15.8179496723062
EPSY_mean,13.26635698876644,EPSY_CORRECTED_mean,15.765410443892208,18.837526061162784,15.765410443892208
