Specs,Score,CORR_Specs,CORR_Score,IMP,Best_Score
MEANSHR_median,3703.3913135754283,MEANSHR_CORRECTED_median,4451.09959157702,20.189826423708894,4451.09959157702
TOTFX_var,4388.345798505844,TOTFX_CORRECTED_var,346.42427291794667,-92.10581187480945,4388.345798505844
USFLUX_var,2038.136494091903,USFLUX_CORRECTED_var,4371.806835072727,114.50019896830301,4371.806835072727
R_VALUE_mean,4336.474438608283,R_VALUE_CORRECTED_mean,4219.071150423296,-2.707344176636394,4336.474438608283
MEANGAM_last_value,2705.3844100829624,MEANGAM_CORRECTED_last_value,4309.7636468163755,59.30318925302796,4309.7636468163755
MEANGAM_median,2722.4110035741774,MEANGAM_CORRECTED_median,4265.807904302477,56.692281169228934,4265.807904302477
MEANGAM_mean,2717.504164840862,MEANGAM_CORRECTED_mean,4258.2377328475895,56.696640540271396,4258.2377328475895
TOTBSQ_gderivative_mean,4231.798486958457,TOTBSQ_CORRECTED_gderivative_mean,3482.143492251586,-17.714808420513297,4231.798486958457
USFLUX_gderivative_stddev,4213.541993003699,USFLUX_CORRECTED_gderivative_stddev,4087.5872436242057,-2.989284302580403,4213.541993003699
SHRGT45_max,3108.8549426155623,SHRGT45_CORRECTED_max,4161.187975304615,33.849537920341085,4161.187975304615
R_VALUE_last_value,4109.797673055809,R_VALUE_CORRECTED_last_value,3900.167933280252,-5.100731385145995,4109.797673055809
R_VALUE_median,4046.2525218669407,R_VALUE_CORRECTED_median,3894.506048590323,-3.750296662320069,4046.2525218669407
MEANSHR_max,3160.2112056027872,MEANSHR_CORRECTED_max,3962.552676136649,25.388855944545046,3962.552676136649
MEANPOT_median,3664.4395968220438,MEANPOT_CORRECTED_median,3529.968129694934,-3.669632520173869,3664.4395968220438
TOTUSJH_gderivative_mean,2648.8743188639955,TOTUSJH_CORRECTED_gderivative_mean,3657.2513152714073,38.06813291314884,3657.2513152714073
TOTFY_min,3287.8720855132465,TOTFY_CORRECTED_min,3627.180577960441,10.320002835336203,3627.180577960441
MEANGAM_max,2069.1945605408746,MEANGAM_CORRECTED_max,3532.9006850199366,70.73796502231565,3532.9006850199366
EPSZ_min,3441.540709631791,EPSZ_CORRECTED_min,1776.0766426325392,-48.39297882887572,3441.540709631791
EPSZ_last_value,3298.506311663466,EPSZ_CORRECTED_last_value,2000.5490345559506,-39.34984973404353,3298.506311663466
EPSZ_mean,3297.6532526747187,EPSZ_CORRECTED_mean,2008.3749463556928,-39.096842740312226,3297.6532526747187
EPSZ_median,3295.2525006898686,EPSZ_CORRECTED_median,2002.800435593765,-39.221639762826236,3295.2525006898686
TOTUSJH_var,1897.6943169400822,TOTUSJH_CORRECTED_var,3089.818157562365,62.81959270155325,3089.818157562365
R_VALUE_max,2932.3346888234905,R_VALUE_CORRECTED_max,2653.7851156263728,-9.499242165595948,2932.3346888234905
EPSZ_max,2804.159936618005,EPSZ_CORRECTED_max,2203.902748188134,-21.405954082412975,2804.159936618005
TOTUSJZ_gderivative_mean,1356.3854715452119,TOTUSJZ_CORRECTED_gderivative_mean,2650.807622851795,95.43173223699901,2650.807622851795
TOTFZ_var,2496.180746604585,TOTFZ_CORRECTED_var,2144.359754000643,-14.094371694938523,2496.180746604585
TOTFY_last_value,2206.6655431048184,TOTFY_CORRECTED_last_value,2429.95679774671,10.11894418434235,2429.95679774671
MEANGBH_min,497.3485126144236,MEANGBH_CORRECTED_min,2423.7166133622663,387.32760868660455,2423.7166133622663
USFLUX_gderivative_mean,2307.391165515166,USFLUX_CORRECTED_gderivative_mean,2343.48975914648,1.5644765469687685,2343.48975914648
TOTFY_median,2063.548846010818,TOTFY_CORRECTED_median,2252.8845334638395,9.175246218137199,2252.8845334638395
TOTFY_mean,2056.874593695247,TOTFY_CORRECTED_mean,2246.7498842821647,9.231252657256086,2246.7498842821647
TOTPOT_last_value,1718.905638559409,TOTPOT_CORRECTED_last_value,1966.3967916828165,14.398181469160015,1966.3967916828165
TOTFX_gderivative_mean,1957.6457201726587,TOTFX_CORRECTED_gderivative_mean,532.4881484872615,-72.79956516134607,1957.6457201726587
MEANGBT_max,1415.886856792919,MEANGBT_CORRECTED_max,1390.0152536028,-1.8272366231804682,1415.886856792919
MEANGBH_mean,104.16001438774595,MEANGBH_CORRECTED_mean,1278.761699759945,1127.6896343347537,1278.761699759945
MEANGBH_median,106.96235958462051,MEANGBH_CORRECTED_median,1273.1869622781765,1090.3130851100263,1273.1869622781765
MEANGBT_mean,1260.1674989576893,MEANGBT_CORRECTED_mean,1244.5062666513052,-1.242789733851878,1260.1674989576893
MEANGBT_median,1246.2128920236087,MEANGBT_CORRECTED_median,1218.932741017353,-2.189044197894469,1246.2128920236087
MEANGBH_last_value,100.41701923847256,MEANGBH_CORRECTED_last_value,1221.7861671889177,1116.7122430585125,1221.7861671889177
TOTFZ_gderivative_mean,1175.6618558011376,TOTFZ_CORRECTED_gderivative_mean,713.4126035911625,-39.31821466598337,1175.6618558011376
MEANGBT_last_value,1170.5168730556652,MEANGBT_CORRECTED_last_value,1063.1841326320327,-9.169687587965948,1170.5168730556652
TOTFY_max,1033.5640617212214,TOTFY_CORRECTED_max,1114.4878962698288,7.829590592947165,1114.4878962698288
EPSY_stddev,1026.3337076451458,EPSY_CORRECTED_stddev,1067.2664806416212,3.988251841634725,1067.2664806416212
MEANGBT_stddev,924.1254777115272,MEANGBT_CORRECTED_stddev,852.3772877274794,-7.763901300689446,924.1254777115272
MEANGBT_gderivative_stddev,866.8461963370628,MEANGBT_CORRECTED_gderivative_stddev,877.6365493615511,1.2447828772951846,877.6365493615511
MEANJZD_stddev,630.3131993796471,MEANJZD_CORRECTED_stddev,857.0923987869057,35.97881174477295,857.0923987869057
MEANGBT_min,818.1550763414659,MEANGBT_CORRECTED_min,698.7758714434777,-14.591268617658002,818.1550763414659
TOTUSJZ_var,438.6564767988363,TOTUSJZ_CORRECTED_var,816.540251549958,86.14571874300984,816.540251549958
MEANGBZ_max,808.3841040186923,MEANGBZ_CORRECTED_max,653.9296410035563,-19.106568554144218,808.3841040186923
TOTFX_min,792.0457383576627,TOTFX_CORRECTED_min,331.35002024964666,-58.16529220437273,792.0457383576627
MEANGBZ_stddev,777.4181364398968,MEANGBZ_CORRECTED_stddev,670.2287903033871,-13.787862813102334,777.4181364398968
MEANGBZ_gderivative_stddev,763.4987371116864,MEANGBZ_CORRECTED_gderivative_stddev,756.9966710679955,-0.8516145119359576,763.4987371116864
MEANGBH_stddev,756.329439944243,MEANGBH_CORRECTED_stddev,707.2207957092204,-6.493022966108905,756.329439944243
MEANGBH_gderivative_stddev,674.540320472015,MEANGBH_CORRECTED_gderivative_stddev,743.769238402191,10.263125246795118,743.769238402191
EPSY_gderivative_stddev,657.4172765410925,EPSY_CORRECTED_gderivative_stddev,743.0294439784221,13.022500395451404,743.0294439784221
MEANJZH_max,734.982822483839,MEANJZH_CORRECTED_max,684.4161406928949,-6.879981442294986,734.982822483839
MEANJZD_gderivative_stddev,505.66163129833944,MEANJZD_CORRECTED_gderivative_stddev,690.6900598083057,36.59135221212776,690.6900598083057
MEANJZD_max,513.5858489572482,MEANJZD_CORRECTED_max,672.0510039261935,30.854657559331663,672.0510039261935
EPSX_stddev,648.320163618621,EPSX_CORRECTED_stddev,185.393861095128,-71.4039649699701,648.320163618621
MEANGBZ_mean,635.0581483753115,MEANGBZ_CORRECTED_mean,473.02612970598165,-25.51451691216958,635.0581483753115
MEANGBZ_median,631.0236011856522,MEANGBZ_CORRECTED_median,467.1102053091883,-25.975794814723457,631.0236011856522
MEANGBZ_last_value,578.0322729327088,MEANGBZ_CORRECTED_last_value,384.70247909415787,-33.44619373199899,578.0322729327088
TOTFY_gderivative_mean,422.1102451583027,TOTFY_CORRECTED_gderivative_mean,565.2004740336448,33.89878130574145,565.2004740336448
MEANJZH_median,563.8726334097792,MEANJZH_CORRECTED_median,528.9957464098792,-6.185242009174461,563.8726334097792
TOTFX_last_value,556.2275946251408,TOTFX_CORRECTED_last_value,214.2809727823249,-61.47602620708964,556.2275946251408
MEANJZH_mean,556.2177776481948,MEANJZH_CORRECTED_mean,520.0282382102127,-6.506361517425599,556.2177776481948
EPSX_gderivative_stddev,520.6432776227753,EPSX_CORRECTED_gderivative_stddev,124.54216279003786,-76.0791758689962,520.6432776227753
SHRGT45_skewness,455.5467669213728,SHRGT45_CORRECTED_skewness,509.35581779233013,11.811970752114842,509.35581779233013
MEANSHR_gderivative_stddev,498.93965642611266,MEANSHR_CORRECTED_gderivative_stddev,473.61990121902767,-5.074712919884845,498.93965642611266
ABSNJZH_gderivative_mean,488.40032589015914,ABSNJZH_CORRECTED_gderivative_mean,413.19209065063893,-15.398891289117298,488.40032589015914
SAVNCPP_gderivative_mean,436.1670237181261,SAVNCPP_CORRECTED_gderivative_mean,484.3482566423293,11.046509778176278,484.3482566423293
EPSZ_stddev,175.96975959108659,EPSZ_CORRECTED_stddev,453.491224837572,157.70974847688703,453.491224837572
MEANGAM_gderivative_stddev,439.0290703259253,MEANGAM_CORRECTED_gderivative_stddev,417.58925977913225,-4.883460343725448,439.0290703259253
SHRGT45_gderivative_stddev,391.99143267610975,SHRGT45_CORRECTED_gderivative_stddev,231.68524527432768,-40.89532934619978,391.99143267610975
MEANJZD_median,382.7136500596085,MEANJZD_CORRECTED_median,342.9091987233798,-10.400583133115072,382.7136500596085
MEANJZH_last_value,380.5692156432818,MEANJZH_CORRECTED_last_value,350.30283477147856,-7.952924100979505,380.5692156432818
MEANJZD_mean,368.9156104545974,MEANJZD_CORRECTED_mean,325.3620201862435,-11.80584096582003,368.9156104545974
MEANGBH_max,0.09047948658977367,MEANGBH_CORRECTED_max,360.9241470484483,398801.6302500121,360.9241470484483
MEANALP_max,359.83106281968736,MEANALP_CORRECTED_max,340.36775850279037,-5.409011707988681,359.83106281968736
TOTFX_mean,358.5461737019171,TOTFX_CORRECTED_mean,76.51603631175085,-78.65936330550173,358.5461737019171
TOTFX_median,354.8741992407425,TOTFX_CORRECTED_median,70.81551293983887,-80.04489672922136,354.8741992407425
SAVNCPP_skewness,352.8418799163977,SAVNCPP_CORRECTED_skewness,306.8723182297644,-13.028374550528223,352.8418799163977
R_VALUE_gderivative_stddev,333.87827648767075,R_VALUE_CORRECTED_gderivative_stddev,329.3980741984143,-1.341866963130168,333.87827648767075
ABSNJZH_skewness,329.57363921000143,ABSNJZH_CORRECTED_skewness,322.9209966422478,-2.0185602779701113,329.57363921000143
MEANJZH_gderivative_stddev,310.72553669569226,MEANJZH_CORRECTED_gderivative_stddev,286.5281275472661,-7.78738992801992,310.72553669569226
MEANGBZ_min,305.27512411669426,MEANGBZ_CORRECTED_min,145.57506268462907,-52.31348669307832,305.27512411669426
MEANSHR_stddev,153.83824421034242,MEANSHR_CORRECTED_stddev,297.7676404380328,93.55891765827506,297.7676404380328
EPSZ_gderivative_stddev,297.46508764983616,EPSZ_CORRECTED_gderivative_stddev,260.69257946355367,-12.361957659236165,297.46508764983616
MEANGBH_var,284.054337072738,MEANGBH_CORRECTED_var,278.5006129115239,-1.955162599679643,284.054337072738
R_VALUE_stddev,283.10533788777633,R_VALUE_CORRECTED_stddev,267.73471814999164,-5.42929351048748,283.10533788777633
EPSY_var,242.4807265032549,EPSY_CORRECTED_var,278.81314063276324,14.983629690263495,278.81314063276324
R_VALUE_var,267.3797877387398,R_VALUE_CORRECTED_var,252.4214807301445,-5.594404549087032,267.3797877387398
MEANALP_gderivative_stddev,262.01609479340743,MEANALP_CORRECTED_gderivative_stddev,247.1590247365819,-5.67028909752278,262.01609479340743
MEANGBT_var,248.82411798415222,MEANGBT_CORRECTED_var,236.73077803363017,-4.860196048717546,248.82411798415222
MEANGBZ_var,228.6277376557649,MEANGBZ_CORRECTED_var,207.10279726790392,-9.414842052222971,228.6277376557649
MEANALP_stddev,211.30943173344536,MEANALP_CORRECTED_stddev,207.29021785964508,-1.9020513380918502,211.30943173344536
TOTPOT_max,182.46986169268285,TOTPOT_CORRECTED_max,209.50984883751332,14.818878522729094,209.50984883751332
MEANJZD_min,184.5908623276507,MEANJZD_CORRECTED_min,199.0712239315241,7.844571189103923,199.0712239315241
MEANJZD_last_value,194.9677838847618,MEANJZD_CORRECTED_last_value,188.63088157135132,-3.25023046738633,194.9677838847618
MEANGAM_stddev,117.26412542815399,MEANGAM_CORRECTED_stddev,188.0397092184072,60.355700033439796,188.0397092184072
EPSX_var,180.2514756615165,EPSX_CORRECTED_var,27.943141292901558,-84.4976906899923,180.2514756615165
MEANJZH_stddev,176.51670076032252,MEANJZH_CORRECTED_stddev,169.98004674078342,-3.7031362989356365,176.51670076032252
EPSY_min,143.34362744659302,EPSY_CORRECTED_min,154.1409436173894,7.532470304492091,154.1409436173894
MEANJZH_kurtosis,146.28983503291028,MEANJZH_CORRECTED_kurtosis,149.40707262894307,2.1308641132389825,149.40707262894307
MEANALP_median,128.621101087557,MEANALP_CORRECTED_median,113.38072323929785,-11.849049432320196,128.621101087557
ABSNJZH_kurtosis,107.68961125838692,ABSNJZH_CORRECTED_kurtosis,126.23766881801656,17.2236275559822,126.23766881801656
MEANALP_mean,124.66821660792424,MEANALP_CORRECTED_mean,109.31339256843212,-12.316550647212933,124.66821660792424
SHRGT45_kurtosis,117.91368282648743,SHRGT45_CORRECTED_kurtosis,106.04818188746526,-10.06287027476066,117.91368282648743
EPSX_gderivative_mean,114.45770211723965,EPSX_CORRECTED_gderivative_mean,2.7060790143779965,-97.6357388237568,114.45770211723965
TOTFX_max,105.53340294769065,TOTFX_CORRECTED_max,0.10492248027984488,-99.9005788903331,105.53340294769065
MEANGBT_kurtosis,75.16918462645465,MEANGBT_CORRECTED_kurtosis,102.03460503549684,35.739938569969944,102.03460503549684
MEANGAM_kurtosis,96.21593434373601,MEANGAM_CORRECTED_kurtosis,58.21719353016111,-39.49318901568069,96.21593434373601
SAVNCPP_kurtosis,96.17672578547374,SAVNCPP_CORRECTED_kurtosis,80.66063371116256,-16.132896963991556,96.17672578547374
MEANSHR_skewness,46.69892670080809,MEANSHR_CORRECTED_skewness,87.42996939334566,87.2205114123806,87.42996939334566
MEANALP_last_value,72.51995750404967,MEANALP_CORRECTED_last_value,61.1490230244192,-15.679731305682981,72.51995750404967
EPSZ_var,10.54776152970619,EPSZ_CORRECTED_var,72.49156705352975,587.2696813382452,72.49156705352975
MEANALP_kurtosis,69.85311150962256,MEANALP_CORRECTED_kurtosis,70.59082115433007,1.0560870214147653,70.59082115433007
MEANJZD_var,42.53921154650043,MEANJZD_CORRECTED_var,69.95642009540529,64.45161429222678,69.95642009540529
MEANSHR_kurtosis,64.27559870115607,MEANSHR_CORRECTED_kurtosis,27.47532769559497,-57.25387510843863,64.27559870115607
MEANGBZ_kurtosis,53.908357865232084,MEANGBZ_CORRECTED_kurtosis,64.0532494657044,18.81877319623421,64.0532494657044
MEANGBH_kurtosis,56.42163691328553,MEANGBH_CORRECTED_kurtosis,62.63267591733966,11.008257370483385,62.63267591733966
R_VALUE_skewness,53.20765740957413,R_VALUE_CORRECTED_skewness,35.567145772985754,-33.154084384504706,53.20765740957413
MEANJZD_kurtosis,49.87289182484064,MEANJZD_CORRECTED_kurtosis,48.16433243492843,-3.425827794211068,49.87289182484064
EPSX_min,39.66533215411389,EPSX_CORRECTED_min,48.97981912269576,23.48268995300929,48.97981912269576
EPSY_mean,39.183393567889524,EPSY_CORRECTED_mean,46.36416056631833,18.32604668604658,46.36416056631833
EPSY_median,38.96296845162701,EPSY_CORRECTED_median,46.04537052741494,18.17726512439834,46.04537052741494
EPSY_last_value,38.555447380404075,EPSY_CORRECTED_last_value,44.798450340606514,16.1922721285176,44.798450340606514
MEANSHR_var,31.075214749647156,MEANSHR_CORRECTED_var,41.92571424823031,34.91689304804033,41.92571424823031
EPSX_max,2.051133366881837,EPSX_CORRECTED_max,41.60424230958742,1928.3538350719145,41.60424230958742
TOTUSJH_kurtosis,30.54976912536902,TOTUSJH_CORRECTED_kurtosis,40.39130134662994,32.21475154484342,40.39130134662994
TOTUSJZ_kurtosis,39.95910143398869,TOTUSJZ_CORRECTED_kurtosis,40.328808950592155,0.9252147904632155,40.328808950592155
EPSZ_kurtosis,38.90001492277472,EPSZ_CORRECTED_kurtosis,0.2891540992498122,-99.25667355186405,38.90001492277472
MEANJZH_var,34.29498099367216,MEANJZH_CORRECTED_var,29.333924608277552,-14.465837978770084,34.29498099367216
MEANGBZ_skewness,32.87937746396494,MEANGBZ_CORRECTED_skewness,25.279426979187903,-23.11464228027557,32.87937746396494
MEANGAM_skewness,24.798783953673414,MEANGAM_CORRECTED_skewness,31.060937018513343,25.251855399596412,31.060937018513343
TOTBSQ_kurtosis,29.928450932523898,TOTBSQ_CORRECTED_kurtosis,27.940495392918653,-6.6423602881661035,29.928450932523898
MEANGAM_var,27.834081560406485,MEANGAM_CORRECTED_var,29.59603541790075,6.3302029695875275,29.59603541790075
USFLUX_kurtosis,29.53299194703186,USFLUX_CORRECTED_kurtosis,4.186456100816811,-85.824476882243,29.53299194703186
TOTUSJZ_skewness,28.535200810108545,TOTUSJZ_CORRECTED_skewness,3.3759677834230692,-88.169111526886,28.535200810108545
SHRGT45_gderivative_mean,7.798239112290836,SHRGT45_CORRECTED_gderivative_mean,28.51614349490165,265.67413597202017,28.51614349490165
MEANALP_min,24.910376662516505,MEANALP_CORRECTED_min,27.672553950576653,11.088460545907722,27.672553950576653
TOTPOT_kurtosis,17.64220974705368,TOTPOT_CORRECTED_kurtosis,25.298890176322345,43.39978120114665,25.298890176322345
MEANJZH_min,23.018503235670927,MEANJZH_CORRECTED_min,15.395438361309445,-33.11711798249462,23.018503235670927
TOTFY_kurtosis,21.93974123224652,TOTFY_CORRECTED_kurtosis,12.855360950062662,-41.40605026294406,21.93974123224652
TOTUSJH_skewness,21.242644771731893,TOTUSJH_CORRECTED_skewness,9.133373874738808,-57.0045351090519,21.242644771731893
R_VALUE_kurtosis,18.882550427508168,R_VALUE_CORRECTED_kurtosis,19.613927729955247,3.8732972288616585,19.613927729955247
TOTFY_skewness,19.513491490405205,TOTFY_CORRECTED_skewness,12.61673780626588,-35.343514447583416,19.513491490405205
SHRGT45_stddev,18.73314142380349,SHRGT45_CORRECTED_stddev,15.96294874107742,-14.787656912716692,18.73314142380349
EPSZ_skewness,18.532287127489266,EPSZ_CORRECTED_skewness,0.0043935172610782575,-99.97629263333309,18.532287127489266
MEANGBH_skewness,6.33334734838972,MEANGBH_CORRECTED_skewness,17.982643196955514,183.93584320821563,17.982643196955514
MEANSHR_gderivative_mean,3.646353341222799,MEANSHR_CORRECTED_gderivative_mean,17.41505207758609,377.6018791351136,17.41505207758609
USFLUX_skewness,0.05616694898107879,USFLUX_CORRECTED_skewness,15.031069431096299,26661.413435791004,15.031069431096299
TOTPOT_skewness,14.733712190933069,TOTPOT_CORRECTED_skewness,9.898193050584682,-32.81942172946816,14.733712190933069
EPSZ_gderivative_mean,13.670889538307476,EPSZ_CORRECTED_gderivative_mean,8.842941946153369,-35.315533628046786,13.670889538307476
MEANGAM_gderivative_mean,1.944033261315021,MEANGAM_CORRECTED_gderivative_mean,12.600335848884528,548.1543345797058,12.600335848884528
