Specs,Score,CORR_Specs,CORR_Score,IMP,Best_Score
TOTBSQ_mean,11735.428229092095,TOTBSQ_CORRECTED_mean,10939.943450761231,-6.778489568526002,11735.428229092095
TOTBSQ_median,11711.429062750696,TOTBSQ_CORRECTED_median,10919.810480027258,-6.759367951442032,11711.429062750696
ABSNJZH_gderivative_stddev,11465.956364461035,ABSNJZH_CORRECTED_gderivative_stddev,11570.106432316936,0.9083417426802333,11570.106432316936
TOTBSQ_min,11495.751687300517,TOTBSQ_CORRECTED_min,10667.11773945681,-7.208175423266219,11495.751687300517
SAVNCPP_gderivative_stddev,11069.603418047085,SAVNCPP_CORRECTED_gderivative_stddev,11113.748230734664,0.39879308246588063,11113.748230734664
TOTFZ_gderivative_stddev,10915.46707969763,TOTFZ_CORRECTED_gderivative_stddev,9415.120715071555,-13.745141217242685,10915.46707969763
SAVNCPP_var,10832.09026279216,SAVNCPP_CORRECTED_var,10372.482756496216,-4.243017692297854,10832.09026279216
TOTUSJZ_last_value,10473.07145365409,TOTUSJZ_CORRECTED_last_value,10671.375100611187,1.89346217902397,10671.375100611187
TOTPOT_last_value,10055.893939700369,TOTPOT_CORRECTED_last_value,10408.819175592142,3.5096356227310097,10408.819175592142
TOTUSJZ_min,9895.954762868938,TOTUSJZ_CORRECTED_min,10244.650562006507,3.5236195747976407,10244.650562006507
TOTUSJZ_median,9893.476456748382,TOTUSJZ_CORRECTED_median,10232.247286289949,3.4241839157608736,10232.247286289949
TOTUSJZ_mean,9851.431005281938,TOTUSJZ_CORRECTED_mean,10202.630561532722,3.5649598120565904,10202.630561532722
TOTUSJH_stddev,9055.898816021063,TOTUSJH_CORRECTED_stddev,9893.29923687918,9.247016092722316,9893.29923687918
TOTUSJZ_max,9167.737501396392,TOTUSJZ_CORRECTED_max,9409.975166695624,2.642284045134745,9409.975166695624
ABSNJZH_var,9345.732154447482,ABSNJZH_CORRECTED_var,7650.063252494301,-18.143778078919574,9345.732154447482
USFLUX_last_value,9324.163186748365,USFLUX_CORRECTED_last_value,8543.714972510417,-8.37016897502536,9324.163186748365
USFLUX_min,9014.698638508498,USFLUX_CORRECTED_min,8166.162135814207,-9.412810530011052,9014.698638508498
USFLUX_median,8929.540728064112,USFLUX_CORRECTED_median,8186.325584669565,-8.323106036783521,8929.540728064112
USFLUX_mean,8923.690129108552,USFLUX_CORRECTED_mean,8180.219248225513,-8.33142870411738,8923.690129108552
USFLUX_max,8762.01261495617,USFLUX_CORRECTED_max,8063.410475833439,-7.973078444674496,8762.01261495617
TOTBSQ_stddev,8349.306623887676,TOTBSQ_CORRECTED_stddev,8752.486931266778,4.828907663129628,8752.486931266778
TOTFX_gderivative_stddev,8664.404141626712,TOTFX_CORRECTED_gderivative_stddev,6421.9677761610665,-25.88102227009734,8664.404141626712
TOTUSJH_var,7393.369749302168,TOTUSJH_CORRECTED_var,8108.640759931961,9.674492618163788,8108.640759931961
TOTFY_gderivative_stddev,7282.569858948924,TOTFY_CORRECTED_gderivative_stddev,7500.405828529818,2.99119642928264,7500.405828529818
TOTUSJH_gderivative_stddev,7017.496795877281,TOTUSJH_CORRECTED_gderivative_stddev,6592.994735670647,-6.049194927399547,7017.496795877281
TOTFZ_stddev,6945.793340601022,TOTFZ_CORRECTED_stddev,5690.568501197712,-18.071727416161426,6945.793340601022
TOTFZ_min,6275.309500080467,TOTFZ_CORRECTED_min,4564.094958237565,-27.26900628281297,6275.309500080467
TOTFX_stddev,6089.407805529058,TOTFX_CORRECTED_stddev,2471.1082989220395,-59.419562988073764,6089.407805529058
TOTBSQ_gderivative_stddev,5985.141624457523,TOTBSQ_CORRECTED_gderivative_stddev,6060.437481043523,1.2580463639876611,6060.437481043523
TOTFZ_last_value,6035.356203112047,TOTFZ_CORRECTED_last_value,4316.564207947666,-28.478716704046576,6035.356203112047
TOTPOT_max,5382.254861608909,TOTPOT_CORRECTED_max,5979.112099232557,11.089352937947467,5979.112099232557
TOTFY_stddev,5853.431236285938,TOTFY_CORRECTED_stddev,5908.421280527054,0.9394497350584253,5908.421280527054
TOTFZ_mean,5893.801834390501,TOTFZ_CORRECTED_mean,4190.038109038673,-28.90771989330077,5893.801834390501
TOTFZ_median,5887.934464150182,TOTFZ_CORRECTED_median,4190.566025888686,-28.82790983147399,5887.934464150182
TOTFZ_var,5661.675151678644,TOTFZ_CORRECTED_var,2963.2666134391943,-47.660956624107826,5661.675151678644
TOTFZ_max,5382.615701481799,TOTFZ_CORRECTED_max,3681.560830216358,-31.602755344342185,5382.615701481799
R_VALUE_min,5012.357131708731,R_VALUE_CORRECTED_min,5344.004441134631,6.616593764396037,5344.004441134631
TOTUSJZ_stddev,5081.290188336494,TOTUSJZ_CORRECTED_stddev,5221.6106496360635,2.761512452519614,5221.6106496360635
USFLUX_stddev,4695.852586893134,USFLUX_CORRECTED_stddev,5207.09341852011,10.887071562977306,5207.09341852011
TOTBSQ_var,3109.907023018087,TOTBSQ_CORRECTED_var,4672.270373510409,50.23826561142935,4672.270373510409
TOTFX_var,4594.465443284003,TOTFX_CORRECTED_var,254.07767696144847,-94.46991864237768,4594.465443284003
R_VALUE_mean,4034.048485741677,R_VALUE_CORRECTED_mean,4210.420479489926,4.372084132643302,4210.420479489926
MEANPOT_min,3617.167903852332,MEANPOT_CORRECTED_min,3906.1960828053566,7.990455147111242,3906.1960828053566
R_VALUE_last_value,3789.4505098142454,R_VALUE_CORRECTED_last_value,3893.8548126747028,2.7551303966119134,3893.8548126747028
R_VALUE_median,3769.978762281583,R_VALUE_CORRECTED_median,3892.6562441380465,3.2540629428431966,3892.6562441380465
MEANPOT_median,3569.798139694536,MEANPOT_CORRECTED_median,3879.8235334543538,8.684675761143913,3879.8235334543538
USFLUX_gderivative_stddev,3559.2573156239023,USFLUX_CORRECTED_gderivative_stddev,2852.523342905912,-19.856220274259847,3559.2573156239023
MEANSHR_min,2983.252913010445,MEANSHR_CORRECTED_min,3398.294965515673,13.912399136364309,3398.294965515673
MEANSHR_last_value,2836.1722103472816,MEANSHR_CORRECTED_last_value,3326.8902674621513,17.302124861267945,3326.8902674621513
SHRGT45_min,2899.91426999233,SHRGT45_CORRECTED_min,3321.2705729773247,14.529957224773723,3321.2705729773247
MEANSHR_median,2819.4382669942515,MEANSHR_CORRECTED_median,3302.1742049423738,17.121706249052142,3302.1742049423738
MEANSHR_mean,2810.379616757499,MEANSHR_CORRECTED_mean,3297.3922556526795,17.32906956737309,3297.3922556526795
SHRGT45_last_value,2723.282516890118,SHRGT45_CORRECTED_last_value,3196.3368971454415,17.370742011575537,3196.3368971454415
MEANGAM_min,2429.0291085405615,MEANGAM_CORRECTED_min,3178.5386404140363,30.856342117851526,3178.5386404140363
SHRGT45_median,2688.063335224943,SHRGT45_CORRECTED_median,3149.1936855111735,17.15474275637342,3149.1936855111735
SHRGT45_mean,2679.9948835142627,SHRGT45_CORRECTED_mean,3141.8808264953677,17.234583014406226,3141.8808264953677
EPSZ_last_value,3132.2580585184996,EPSZ_CORRECTED_last_value,2338.6444424358515,-25.33678902746643,3132.2580585184996
USFLUX_var,2387.832689214736,USFLUX_CORRECTED_var,3108.7779607390166,30.192453381705356,3108.7779607390166
EPSZ_min,3100.0587438481025,EPSZ_CORRECTED_min,2031.2770900788482,-34.476174230252674,3100.0587438481025
EPSZ_mean,3031.7821131730834,EPSZ_CORRECTED_mean,2307.7831148920905,-23.88031102681224,3031.7821131730834
EPSZ_median,3026.112590813237,EPSZ_CORRECTED_median,2302.0118478636764,-23.928413805481245,3026.112590813237
MEANGAM_last_value,2159.397275122778,MEANGAM_CORRECTED_last_value,2987.600859556447,38.353460661219906,2987.600859556447
MEANGAM_median,2133.0941236322597,MEANGAM_CORRECTED_median,2947.3856769484446,38.17419701712923,2947.3856769484446
MEANGAM_mean,2123.0354236925705,MEANGAM_CORRECTED_mean,2935.7406438525777,38.2803419618161,2935.7406438525777
R_VALUE_max,2841.16842800844,R_VALUE_CORRECTED_max,2828.088066103427,-0.46038671189169367,2841.16842800844
TOTFY_max,2411.985094950349,TOTFY_CORRECTED_max,2805.753455633015,16.32548897201092,2805.753455633015
MEANSHR_max,2146.3525504543295,MEANSHR_CORRECTED_max,2727.8571652623427,27.092688695756117,2727.8571652623427
EPSZ_max,2703.6437181051633,EPSZ_CORRECTED_max,2495.1813401201166,-7.710423403389357,2703.6437181051633
SHRGT45_max,2071.024155987194,SHRGT45_CORRECTED_max,2605.342722295137,25.799726418606145,2605.342722295137
MEANGAM_max,1561.2017189824023,MEANGAM_CORRECTED_max,2349.0115801618595,50.46175978418437,2349.0115801618595
TOTFY_last_value,1908.3503733154248,TOTFY_CORRECTED_last_value,2215.0699554688804,16.07249834424189,2215.0699554688804
TOTUSJZ_var,2196.110224267864,TOTUSJZ_CORRECTED_var,1778.2260470730305,-19.028379021100687,2196.110224267864
TOTFY_mean,1832.6110101019324,TOTFY_CORRECTED_mean,2148.6431567550617,17.244911490275896,2148.6431567550617
TOTFY_median,1820.109330268107,TOTFY_CORRECTED_median,2134.6530364281057,17.28158308565264,2134.6530364281057
TOTFY_var,1950.054263558651,TOTFY_CORRECTED_var,854.8915105172799,-56.16062965564919,1950.054263558651
TOTUSJH_gderivative_mean,1778.0736788750887,TOTUSJH_CORRECTED_gderivative_mean,1167.6353592757907,-34.33144120245322,1778.0736788750887
TOTUSJZ_gderivative_stddev,1718.1511471118158,TOTUSJZ_CORRECTED_gderivative_stddev,1619.9384328328085,-5.7161859388274,1718.1511471118158
MEANGBH_min,414.3743658449616,MEANGBH_CORRECTED_min,1680.924712094596,305.65364333456745,1680.924712094596
TOTFY_min,1312.91097455929,TOTFY_CORRECTED_min,1553.1445390349672,18.297780209836187,1553.1445390349672
MEANGBT_max,1335.7976715051288,MEANGBT_CORRECTED_max,1464.6029472713908,9.642573760525334,1464.6029472713908
MEANGBT_mean,1189.4125478016413,MEANGBT_CORRECTED_mean,1327.4347121538606,11.60422971889122,1327.4347121538606
MEANGBT_median,1182.2726471146386,MEANGBT_CORRECTED_median,1322.5466689451375,11.86477773742297,1322.5466689451375
MEANGBT_last_value,1107.8752130424123,MEANGBT_CORRECTED_last_value,1228.5848708601454,10.895600551098537,1228.5848708601454
ABSNJZH_gderivative_mean,1193.7016043690219,ABSNJZH_CORRECTED_gderivative_mean,1093.7462322070708,-8.373564364503514,1193.7016043690219
TOTBSQ_gderivative_mean,1121.9167096732237,TOTBSQ_CORRECTED_gderivative_mean,1153.0454462618895,2.7746031697604834,1153.0454462618895
EPSY_stddev,1139.9198947313853,EPSY_CORRECTED_stddev,1131.9697209160174,-0.6974326750601426,1139.9198947313853
EPSY_gderivative_stddev,886.877907905403,EPSY_CORRECTED_gderivative_stddev,1005.8599174088791,13.415827414675782,1005.8599174088791
MEANGBT_gderivative_stddev,975.2622569201213,MEANGBT_CORRECTED_gderivative_stddev,1001.1950557640215,2.659059002836423,1001.1950557640215
MEANJZD_stddev,717.6447388912422,MEANJZD_CORRECTED_stddev,980.6000575039178,36.641433339139404,980.6000575039178
MEANGBT_stddev,898.7643990214158,MEANGBT_CORRECTED_stddev,964.7244395324215,7.338968987069767,964.7244395324215
TOTUSJZ_gderivative_mean,938.6303550918002,TOTUSJZ_CORRECTED_gderivative_mean,484.359529817602,-48.39720160443453,938.6303550918002
MEANJZD_gderivative_stddev,625.261818529161,MEANJZD_CORRECTED_gderivative_stddev,860.3941805133326,37.60542464231813,860.3941805133326
MEANGBZ_gderivative_stddev,843.2844611513011,MEANGBZ_CORRECTED_gderivative_stddev,847.9358348310828,0.5515782507638527,847.9358348310828
MEANGBH_mean,114.07149189678728,MEANGBH_CORRECTED_mean,840.8857600834109,637.1568006178534,840.8857600834109
MEANGBH_last_value,119.1085871544834,MEANGBH_CORRECTED_last_value,828.538145963704,595.6157954330304,828.538145963704
MEANGBH_median,114.67063584845712,MEANGBH_CORRECTED_median,827.1958251406347,621.3667378925279,827.1958251406347
MEANGBH_gderivative_stddev,728.734218027718,MEANGBH_CORRECTED_gderivative_stddev,824.1706547778472,13.096192602074181,824.1706547778472
MEANGBZ_max,801.7632027122642,MEANGBZ_CORRECTED_max,754.8209616892705,-5.854875961405312,801.7632027122642
MEANGBT_min,776.0588685855882,MEANGBT_CORRECTED_min,734.7254499317048,-5.326067432128693,776.0588685855882
EPSX_stddev,766.9903152320921,EPSX_CORRECTED_stddev,159.04590496719564,-79.2636358232153,766.9903152320921
USFLUX_gderivative_mean,611.6619198450366,USFLUX_CORRECTED_gderivative_mean,753.8663187299304,23.248855989092974,753.8663187299304
MEANGBZ_stddev,733.1716260573517,MEANGBZ_CORRECTED_stddev,747.1733613467187,1.90974865798636,747.1733613467187
TOTFX_gderivative_mean,653.7634630143449,TOTFX_CORRECTED_gderivative_mean,337.2664500037238,-48.41154804695418,653.7634630143449
EPSX_gderivative_stddev,651.8650979283229,EPSX_CORRECTED_gderivative_stddev,119.36035149544296,-81.68940907025407,651.8650979283229
MEANGBZ_mean,646.2305179003381,MEANGBZ_CORRECTED_mean,584.3022548115302,-9.582998848463305,646.2305179003381
MEANGBZ_median,644.4504984719478,MEANGBZ_CORRECTED_median,585.2964450744869,-9.178991022230667,644.4504984719478
MEANGBH_stddev,578.7371830305922,MEANGBH_CORRECTED_stddev,627.0258584620881,8.34380040671127,627.0258584620881
MEANGBZ_last_value,583.8098711778146,MEANGBZ_CORRECTED_last_value,527.532705461904,-9.639639289135943,583.8098711778146
MEANJZD_max,439.59926168773757,MEANJZD_CORRECTED_max,572.3699421274741,30.202662290649645,572.3699421274741
TOTFX_max,509.87925304827075,TOTFX_CORRECTED_max,334.28951362597223,-34.43751405309195,509.87925304827075
MEANGAM_gderivative_stddev,496.40995432028416,MEANGAM_CORRECTED_gderivative_stddev,506.69742755362205,2.072374484799393,506.69742755362205
MEANSHR_gderivative_stddev,484.9252959817569,MEANSHR_CORRECTED_gderivative_stddev,489.62212123628564,0.9685667655302992,489.62212123628564
R_VALUE_gderivative_stddev,476.3378415886529,R_VALUE_CORRECTED_gderivative_stddev,468.2798445683228,-1.6916558620359798,476.3378415886529
R_VALUE_stddev,417.4020124320962,R_VALUE_CORRECTED_stddev,376.0283033718212,-9.91219683374329,417.4020124320962
SHRGT45_gderivative_stddev,416.84554166551374,SHRGT45_CORRECTED_gderivative_stddev,350.5893613986443,-15.894659686689147,416.84554166551374
SAVNCPP_gderivative_mean,411.55482775242297,SAVNCPP_CORRECTED_gderivative_mean,411.72226179068485,0.04068328858545439,411.72226179068485
TOTPOT_stddev,278.0727715399085,TOTPOT_CORRECTED_stddev,400.4012250228682,43.99152524194671,400.4012250228682
ABSNJZH_skewness,374.4033907944189,ABSNJZH_CORRECTED_skewness,303.96337036325104,-18.81393763066792,374.4033907944189
MEANJZH_gderivative_stddev,365.7019188585511,MEANJZH_CORRECTED_gderivative_stddev,341.55961147083724,-6.601635414730158,365.7019188585511
SHRGT45_skewness,287.9085283735362,SHRGT45_CORRECTED_skewness,359.69571431786414,24.934025521880443,359.69571431786414
R_VALUE_var,357.6840294498494,R_VALUE_CORRECTED_var,331.92754356095065,-7.2009046443909055,357.6840294498494
MEANJZH_min,346.03256211712295,MEANJZH_CORRECTED_min,340.76868937464843,-1.5212073425312025,346.03256211712295
MEANGBT_var,330.35391309029916,MEANGBT_CORRECTED_var,336.515209835365,1.8650594108088276,336.515209835365
SAVNCPP_skewness,336.13171388539604,SAVNCPP_CORRECTED_skewness,296.87300823324097,-11.67956013384096,336.13171388539604
MEANGBZ_min,325.2597800728509,MEANGBZ_CORRECTED_min,199.9642984758981,-38.52166461186484,325.2597800728509
EPSY_var,304.0127099647013,EPSY_CORRECTED_var,323.94794589213785,6.55736923951345,323.94794589213785
MEANGBZ_var,291.0325944697731,MEANGBZ_CORRECTED_var,288.96119935801335,-0.711739905124223,291.0325944697731
MEANGBH_var,268.15351080815765,MEANGBH_CORRECTED_var,287.0042000925145,7.0298125978455,287.0042000925145
EPSZ_gderivative_stddev,286.6972492167238,EPSZ_CORRECTED_gderivative_stddev,222.97516896664732,-22.226261474140223,286.6972492167238
EPSX_var,285.0023233182612,EPSX_CORRECTED_var,19.353486143405146,-93.20935846484551,285.0023233182612
MEANJZD_min,274.7862363980029,MEANJZD_CORRECTED_min,283.7150316869489,3.249360450504312,283.7150316869489
MEANSHR_stddev,242.95416788367706,MEANSHR_CORRECTED_stddev,282.39788199588514,16.23504320003811,282.39788199588514
EPSZ_stddev,99.71049605319661,EPSZ_CORRECTED_stddev,254.92467072871872,155.6648305036149,254.92467072871872
MEANJZH_mean,242.17679676061266,MEANJZH_CORRECTED_mean,247.1870994243634,2.068861563440088,247.1870994243634
MEANJZH_median,239.90418600772523,MEANJZH_CORRECTED_median,245.38527788986167,2.2847003936646364,245.38527788986167
MEANGBH_max,4.347290163648771,MEANGBH_CORRECTED_max,241.71214161023642,5460.064603724597,241.71214161023642
MEANJZH_last_value,226.39362233147224,MEANJZH_CORRECTED_last_value,232.2213742788526,2.5741678972068,232.2213742788526
TOTFX_mean,224.71927574959477,TOTFX_CORRECTED_mean,67.983807927302,-69.74722898134625,224.71927574959477
TOTFX_median,223.91709140438508,TOTFX_CORRECTED_median,68.3776727743308,-69.46295061914522,223.91709140438508
MEANALP_median,215.75877139105611,MEANALP_CORRECTED_median,218.71665365815207,1.370920981810229,218.71665365815207
MEANGAM_stddev,181.2020593111868,MEANGAM_CORRECTED_stddev,207.77834980277623,14.66666029768941,207.77834980277623
MEANALP_mean,198.229043049912,MEANALP_CORRECTED_mean,202.1985986887914,2.0025096110058436,202.1985986887914
MEANALP_last_value,199.08212774084492,MEANALP_CORRECTED_last_value,201.43149149559454,1.1800977724167692,201.43149149559454
EPSX_gderivative_mean,182.96258471687685,EPSX_CORRECTED_gderivative_mean,9.846769359596134,-94.618151369673,182.96258471687685
MEANJZD_median,175.84910811662894,MEANJZD_CORRECTED_median,132.4588154155629,-24.674730037463807,175.84910811662894
MEANJZD_mean,170.7401395191571,MEANJZD_CORRECTED_mean,124.9348553428229,-26.827484331061378,170.7401395191571
TOTFX_last_value,153.55892388056384,TOTFX_CORRECTED_last_value,20.38186923255148,-86.72700438536269,153.55892388056384
TOTFZ_gderivative_mean,86.8263520952213,TOTFZ_CORRECTED_gderivative_mean,134.59826275869534,55.02005959099057,134.59826275869534
MEANALP_gderivative_stddev,117.94820858101563,MEANALP_CORRECTED_gderivative_stddev,120.52457019856402,2.1843160218739133,120.52457019856402
MEANJZD_last_value,116.12740519402509,MEANJZD_CORRECTED_last_value,85.27670114835014,-26.566256254610828,116.12740519402509
TOTFY_gderivative_mean,112.59709045827995,TOTFY_CORRECTED_gderivative_mean,94.18399153081674,-16.35308590348143,112.59709045827995
MEANSHR_skewness,75.86904385532304,MEANSHR_CORRECTED_skewness,106.06055529092107,39.794242686346664,106.06055529092107
MEANJZH_stddev,100.17913593907745,MEANJZH_CORRECTED_stddev,90.78593367010573,-9.376405756468158,100.17913593907745
MEANJZH_kurtosis,73.58823770819733,MEANJZH_CORRECTED_kurtosis,71.88205946626366,-2.318547494912508,73.58823770819733
MEANSHR_var,64.9734091263037,MEANSHR_CORRECTED_var,73.13661215400896,12.563913664798745,73.13661215400896
SHRGT45_stddev,68.63058369198103,SHRGT45_CORRECTED_stddev,29.72220284903594,-56.69248132518979,68.63058369198103
SHRGT45_kurtosis,46.95807054600433,SHRGT45_CORRECTED_kurtosis,63.98204708374545,36.25356906660573,63.98204708374545
R_VALUE_skewness,60.20730536828141,R_VALUE_CORRECTED_skewness,39.51737670804252,-34.3644820735306,60.20730536828141
MEANGAM_skewness,32.52834031000956,MEANGAM_CORRECTED_skewness,59.582499736934686,83.17104152590309,59.582499736934686
TOTPOT_gderivative_mean,58.75449065357597,TOTPOT_CORRECTED_gderivative_mean,48.00779997025225,-18.29084137021558,58.75449065357597
MEANGAM_var,54.33376011667526,MEANGAM_CORRECTED_var,58.08122475736943,6.8971200090826335,58.08122475736943
EPSY_min,57.12821244947993,EPSY_CORRECTED_min,43.06520219445294,-24.61657673511718,57.12821244947993
EPSZ_gderivative_mean,55.41043660184896,EPSZ_CORRECTED_gderivative_mean,32.15883632390491,-41.96249245429728,55.41043660184896
MEANALP_min,49.24697421575687,MEANALP_CORRECTED_min,52.38707863649221,6.3762382780679445,52.38707863649221
MEANPOT_mean,40.22332782620601,MEANPOT_CORRECTED_mean,51.87764444710616,28.97402390785581,51.87764444710616
TOTFX_min,49.88296307067637,TOTFX_CORRECTED_min,5.500509941469256,-88.97316918869497,49.88296307067637
TOTPOT_skewness,49.17840896587413,TOTPOT_CORRECTED_skewness,39.15110222367973,-20.389652599685657,49.17840896587413
MEANJZD_var,24.572475437378376,MEANJZD_CORRECTED_var,49.125092343911135,99.91918384089455,49.125092343911135
EPSZ_var,10.687035010402754,EPSZ_CORRECTED_var,44.54831877653216,316.8445105042592,44.54831877653216
R_VALUE_kurtosis,35.68781456861518,R_VALUE_CORRECTED_kurtosis,42.83264314263979,20.02035893872852,42.83264314263979
EPSX_min,17.07819736787695,EPSX_CORRECTED_min,39.202807351628834,129.5488599128555,39.202807351628834
MEANALP_stddev,37.52796277341287,MEANALP_CORRECTED_stddev,38.86546732098638,3.5640211957391075,38.86546732098638
MEANGAM_kurtosis,15.857770673368387,MEANGAM_CORRECTED_kurtosis,37.90212927743385,139.01297387965676,37.90212927743385
SHRGT45_var,37.28526300197507,SHRGT45_CORRECTED_var,22.69261793770367,-39.137835942040695,37.28526300197507
ABSNJZH_kurtosis,30.907236604374514,ABSNJZH_CORRECTED_kurtosis,37.20225786665597,20.367467149717545,37.20225786665597
MEANJZD_kurtosis,36.655245342089245,MEANJZD_CORRECTED_kurtosis,34.92771831096239,-4.712905383675683,36.655245342089245
TOTPOT_kurtosis,32.62303563057456,TOTPOT_CORRECTED_kurtosis,35.90214416293104,10.051512586042938,35.90214416293104
MEANGBT_kurtosis,32.72701463173219,MEANGBT_CORRECTED_kurtosis,17.131175179742556,-47.654329695162204,32.72701463173219
TOTBSQ_kurtosis,30.128421614059707,TOTBSQ_CORRECTED_kurtosis,20.287754597566373,-32.66240476368366,30.128421614059707
SHRGT45_gderivative_mean,28.533818342830962,SHRGT45_CORRECTED_gderivative_mean,30.069705757620817,5.382691500788018,30.069705757620817
MEANGBH_kurtosis,17.043492458840554,MEANGBH_CORRECTED_kurtosis,29.974704061602537,75.87184160752507,29.974704061602537
MEANGBZ_skewness,8.451916307751594,MEANGBZ_CORRECTED_skewness,28.92452895023718,242.22450740205895,28.92452895023718
MEANJZH_max,25.652493280030207,MEANJZH_CORRECTED_max,26.925056143000557,4.960776518206933,26.925056143000557
MEANGBT_skewness,4.944427007238364,MEANGBT_CORRECTED_skewness,26.743682888914154,440.88538165823667,26.743682888914154
MEANSHR_gderivative_mean,25.53942399578057,MEANSHR_CORRECTED_gderivative_mean,24.412719240546892,-4.411629469089922,25.53942399578057
MEANSHR_kurtosis,18.867718153910026,MEANSHR_CORRECTED_kurtosis,24.486243215839426,29.778508540870128,24.486243215839426
MEANALP_kurtosis,23.51253769336939,MEANALP_CORRECTED_kurtosis,23.598581928081956,0.36595043816487616,23.598581928081956
MEANGBZ_kurtosis,22.29801816677233,MEANGBZ_CORRECTED_kurtosis,10.562079539081632,-52.632204978553446,22.29801816677233
EPSX_max,10.66713180994213,EPSX_CORRECTED_max,21.29879070955125,99.6674559669362,21.29879070955125
MEANGAM_gderivative_mean,14.969452973142246,MEANGAM_CORRECTED_gderivative_mean,21.011278383687227,40.361030034865315,21.011278383687227
SAVNCPP_kurtosis,20.7057773318309,SAVNCPP_CORRECTED_kurtosis,14.577248346244652,-29.59815942850351,20.7057773318309
TOTUSJH_skewness,20.314354301519636,TOTUSJH_CORRECTED_skewness,19.368141650617243,-4.657852456731101,20.314354301519636
TOTUSJH_kurtosis,16.508735832463383,TOTUSJH_CORRECTED_kurtosis,18.38363533859955,11.357014402334162,18.38363533859955
TOTFZ_kurtosis,7.6220742252537015,TOTFZ_CORRECTED_kurtosis,14.995751531448086,96.74108501546311,14.995751531448086
TOTPOT_gderivative_stddev,12.292313550900092,TOTPOT_CORRECTED_gderivative_stddev,14.670922167359864,19.350373764958192,14.670922167359864
TOTFX_kurtosis,14.265354006986522,TOTFX_CORRECTED_kurtosis,10.067948443011364,-29.423774285022716,14.265354006986522
EPSX_kurtosis,13.796355795491541,EPSX_CORRECTED_kurtosis,8.866797747490889,-35.73087068116614,13.796355795491541
USFLUX_kurtosis,13.344943886152864,USFLUX_CORRECTED_kurtosis,7.499525585169723,-43.80249441924242,13.344943886152864
MEANJZD_skewness,11.41161003927118,MEANJZD_CORRECTED_skewness,8.86892478564026,-22.28156451964873,11.41161003927118
MEANPOT_skewness,8.62429340897461,MEANPOT_CORRECTED_skewness,10.490299426303798,21.636624924975123,10.490299426303798
TOTUSJZ_skewness,10.455711817176132,TOTUSJZ_CORRECTED_skewness,9.638559610342503,-7.8153665778283194,10.455711817176132
