Specs,Score,CORR_Specs,CORR_Score,IMP,Best_Score
USFLUX_median,8409.923241084343,USFLUX_CORRECTED_median,8430.834574455961,0.24865070431869365,8430.834574455961
USFLUX_max,8313.105216710643,USFLUX_CORRECTED_max,8378.038543295801,0.781095930972125,8378.038543295801
ABSNJZH_min,8325.736938489099,ABSNJZH_CORRECTED_min,6811.300685118518,-18.189816283643125,8325.736938489099
TOTBSQ_gderivative_stddev,8014.528674882612,TOTBSQ_CORRECTED_gderivative_stddev,7181.342541161471,-10.395946755201358,8014.528674882612
SAVNCPP_min,7855.877729443873,SAVNCPP_CORRECTED_min,7405.451152454075,-5.7336250957877954,7855.877729443873
ABSNJZH_var,7826.585246829996,ABSNJZH_CORRECTED_var,3691.812710793185,-52.82984092853929,7826.585246829996
TOTUSJH_gderivative_stddev,7745.790324079036,TOTUSJH_CORRECTED_gderivative_stddev,7118.698259674496,-8.09590807609552,7745.790324079036
TOTFZ_stddev,7505.783508959789,TOTFZ_CORRECTED_stddev,3829.0054915868277,-48.98593215463683,7505.783508959789
TOTFY_stddev,6803.730235151092,TOTFY_CORRECTED_stddev,7066.579718772482,3.863314307545488,7066.579718772482
TOTFX_stddev,6424.393084401088,TOTFX_CORRECTED_stddev,1584.9438881362546,-75.32928220123053,6424.393084401088
TOTBSQ_stddev,6321.988366499321,TOTBSQ_CORRECTED_stddev,6143.757689282734,-2.819218683809115,6321.988366499321
MEANPOT_min,5294.031675917228,MEANPOT_CORRECTED_min,5848.76990886874,10.478559005890325,5848.76990886874
TOTFZ_min,5421.9188454626255,TOTFZ_CORRECTED_min,5287.308745619818,-2.4827022255314066,5421.9188454626255
R_VALUE_min,5073.399005885865,R_VALUE_CORRECTED_min,5330.00503334225,5.057871993877964,5330.00503334225
USFLUX_stddev,4533.4783456156965,USFLUX_CORRECTED_stddev,5299.20249181195,16.89043352190666,5299.20249181195
TOTUSJZ_stddev,4454.087764732615,TOTUSJZ_CORRECTED_stddev,5290.872104033427,18.78688484601616,5290.872104033427
TOTFZ_last_value,4808.980532907626,TOTFZ_CORRECTED_last_value,4648.150851226941,-3.344361254534827,4808.980532907626
TOTUSJH_var,4636.35098252239,TOTUSJH_CORRECTED_var,4788.241700360596,3.2760832475968074,4788.241700360596
TOTFZ_mean,4729.527106965682,TOTFZ_CORRECTED_mean,4629.275816005361,-2.119689531172582,4729.527106965682
TOTFZ_median,4666.540264936559,TOTFZ_CORRECTED_median,4551.769503368322,-2.4594400787795814,4666.540264936559
TOTFX_gderivative_stddev,4609.655477843919,TOTFX_CORRECTED_gderivative_stddev,3010.850446075203,-34.68382918101565,4609.655477843919
TOTFY_var,3925.8701750915175,TOTFY_CORRECTED_var,4574.801805750706,16.529625324252123,4574.801805750706
SHRGT45_min,3557.8751210212854,SHRGT45_CORRECTED_min,4342.7000721758895,22.058811072866458,4342.7000721758895
R_VALUE_mean,4144.084051473521,R_VALUE_CORRECTED_mean,4269.818388154678,3.0340682070975316,4269.818388154678
TOTFZ_var,4134.320891230992,TOTFZ_CORRECTED_var,1032.0442214033424,-75.03715244764052,4134.320891230992
TOTFZ_max,4070.185183139748,TOTFZ_CORRECTED_max,3894.003483780278,-4.328591733105443,4070.185183139748
R_VALUE_last_value,3939.4908643119024,R_VALUE_CORRECTED_last_value,4019.6780043297676,2.035469627415197,4019.6780043297676
R_VALUE_median,3918.7718450503307,R_VALUE_CORRECTED_median,4009.1703790581814,2.306807785251138,4009.1703790581814
SHRGT45_mean,3246.4873635284007,SHRGT45_CORRECTED_mean,3982.1436861418856,22.660070415735326,3982.1436861418856
SHRGT45_median,3244.722630308692,SHRGT45_CORRECTED_median,3978.16259716821,22.604088251134776,3978.16259716821
SHRGT45_last_value,3194.0834121336684,SHRGT45_CORRECTED_last_value,3953.7123759763854,23.78237715887576,3953.7123759763854
MEANSHR_min,3385.4401908047985,MEANSHR_CORRECTED_min,3876.665632610307,14.509942994702051,3876.665632610307
MEANGAM_min,2807.966956156802,MEANGAM_CORRECTED_min,3776.5242957563323,34.49318865650655,3776.5242957563323
MEANSHR_mean,3207.8406236248843,MEANSHR_CORRECTED_mean,3716.1915005390656,15.847136331222744,3716.1915005390656
MEANSHR_median,3205.197995478099,MEANSHR_CORRECTED_median,3713.4215303762935,15.856229025950888,3713.4215303762935
MEANSHR_last_value,3127.287518888669,MEANSHR_CORRECTED_last_value,3660.5419136149912,17.051658713997057,3660.5419136149912
EPSZ_min,3586.73936125953,EPSZ_CORRECTED_min,1938.017436703769,-45.96715173574227,3586.73936125953
MEANGAM_median,2477.733511735551,MEANGAM_CORRECTED_median,3494.6756195901926,41.043239841491875,3494.6756195901926
EPSZ_mean,3490.017982474477,EPSZ_CORRECTED_mean,2188.475427089268,-37.29329080598017,3490.017982474477
EPSZ_median,3488.3343693919455,EPSZ_CORRECTED_median,2185.4301266339057,-37.3503255361713,3488.3343693919455
MEANGAM_mean,2476.0366220045844,MEANGAM_CORRECTED_mean,3487.8056050637633,40.86244016213527,3487.8056050637633
MEANGAM_last_value,2423.011942902243,MEANGAM_CORRECTED_last_value,3458.5889498572174,42.73924484724486,3458.5889498572174
EPSZ_last_value,3426.219543598878,EPSZ_CORRECTED_last_value,2164.31299709658,-36.83087234908478,3426.219543598878
USFLUX_gderivative_stddev,3411.6952827412974,USFLUX_CORRECTED_gderivative_stddev,3076.710869745536,-9.818708449442807,3411.6952827412974
SHRGT45_max,2603.956097157567,SHRGT45_CORRECTED_max,3292.2549553426397,26.432813477017056,3292.2549553426397
MEANSHR_max,2588.292204755547,MEANSHR_CORRECTED_max,3109.407725785897,20.133566066184056,3109.407725785897
EPSZ_max,3106.2877707072416,EPSZ_CORRECTED_max,2396.381560290155,-22.85384558094097,3106.2877707072416
R_VALUE_max,3051.3377778772215,R_VALUE_CORRECTED_max,3062.830434014717,0.3766431963324227,3062.830434014717
TOTFX_var,2910.4761351893444,TOTFX_CORRECTED_var,726.8843695697365,-75.02524206327334,2910.4761351893444
TOTFY_min,2717.9681594802364,TOTFY_CORRECTED_min,2835.8057882258813,4.335504385311831,2835.8057882258813
MEANGAM_max,1888.257821889912,MEANGAM_CORRECTED_max,2822.459231503786,49.47425075029501,2822.459231503786
USFLUX_var,1325.455620294767,USFLUX_CORRECTED_var,2623.5596875452397,97.9364414299883,2623.5596875452397
TOTFX_gderivative_mean,2206.966831179707,TOTFX_CORRECTED_gderivative_mean,33.278838114285236,-98.49210066757114,2206.966831179707
MEANGBH_min,635.8382357916347,MEANGBH_CORRECTED_min,2036.9002104264105,220.34880819811315,2036.9002104264105
TOTBSQ_var,853.4668812508671,TOTBSQ_CORRECTED_var,1979.5542902276095,131.94271901052733,1979.5542902276095
TOTUSJZ_var,1731.7160036578741,TOTUSJZ_CORRECTED_var,1964.7976925213404,13.459579305794474,1964.7976925213404
TOTFY_last_value,1795.207834227318,TOTFY_CORRECTED_last_value,1849.3439048211126,3.0155879203309883,1849.3439048211126
TOTFY_mean,1791.1581167174543,TOTFY_CORRECTED_mean,1842.6452749491616,2.8745177631813257,1842.6452749491616
TOTFY_median,1774.1924729057355,TOTFY_CORRECTED_median,1824.5970182821734,2.840985188821503,1824.5970182821734
TOTPOT_median,1581.7080669339766,TOTPOT_CORRECTED_median,1114.3049070314771,-29.55053272305336,1581.7080669339766
MEANGBT_max,1350.5905624870882,MEANGBT_CORRECTED_max,1484.768100850996,9.934730931098935,1484.768100850996
TOTUSJZ_gderivative_stddev,1444.8881976698217,TOTUSJZ_CORRECTED_gderivative_stddev,1304.012849580067,-9.749913406237592,1444.8881976698217
EPSY_stddev,1247.0248261224356,EPSY_CORRECTED_stddev,1322.8793667616644,6.082841259471548,1322.8793667616644
MEANGBT_mean,1130.9774010586586,MEANGBT_CORRECTED_mean,1294.4626400280165,14.45521712602979,1294.4626400280165
MEANGBT_median,1121.7342353942508,MEANGBT_CORRECTED_median,1281.0807788599477,14.20537400373557,1281.0807788599477
MEANJZD_stddev,846.6250973526086,MEANJZD_CORRECTED_stddev,1171.0548743991153,38.32035904215415,1171.0548743991153
MEANGBT_last_value,1040.5562117801499,MEANGBT_CORRECTED_last_value,1164.42863210836,11.904442924452226,1164.42863210836
MEANGBT_stddev,1109.9340582631824,MEANGBT_CORRECTED_stddev,1093.9161755383975,-1.4431382301980642,1109.9340582631824
MEANGBT_gderivative_stddev,1066.8617049010875,MEANGBT_CORRECTED_gderivative_stddev,1095.950789165317,2.726603094908772,1095.950789165317
MEANGBH_median,178.61154109680368,MEANGBH_CORRECTED_median,1018.3597609192354,470.1533924772006,1018.3597609192354
MEANGBH_mean,174.5083305238816,MEANGBH_CORRECTED_mean,1016.0394631677763,482.22977672044743,1016.0394631677763
TOTFY_max,1002.6398422520276,TOTFY_CORRECTED_max,997.6350573441008,-0.4991607850617207,1002.6398422520276
MEANGBZ_stddev,989.8803512748267,MEANGBZ_CORRECTED_stddev,936.5754780215522,-5.384981445952064,989.8803512748267
MEANGBZ_gderivative_stddev,974.4483701745387,MEANGBZ_CORRECTED_gderivative_stddev,987.839458758874,1.3742224826069294,987.839458758874
MEANGBH_gderivative_stddev,858.1612074101282,MEANGBH_CORRECTED_gderivative_stddev,983.1024743783632,14.559183739532951,983.1024743783632
MEANJZD_gderivative_stddev,672.0836553808432,MEANJZD_CORRECTED_gderivative_stddev,962.0254293339768,43.14072684729033,962.0254293339768
MEANGBH_stddev,813.1447743967287,MEANGBH_CORRECTED_stddev,923.0160311321458,13.511893600611337,923.0160311321458
MEANGBH_last_value,155.425332588967,MEANGBH_CORRECTED_last_value,911.7171763326254,486.594965663496,911.7171763326254
MEANGBZ_max,904.9592444800741,MEANGBZ_CORRECTED_max,895.6528218021383,-1.0283803093566466,904.9592444800741
EPSY_gderivative_stddev,780.1051698682209,EPSY_CORRECTED_gderivative_stddev,892.5276403168929,14.411194130102094,892.5276403168929
MEANJZD_max,671.7041474884884,MEANJZD_CORRECTED_max,852.8022907757045,26.96099822583271,852.8022907757045
EPSX_stddev,774.4529228040997,EPSX_CORRECTED_stddev,212.73481132123084,-72.53095636194755,774.4529228040997
MEANGAM_gderivative_stddev,682.7379040994807,MEANGAM_CORRECTED_gderivative_stddev,728.3850215000206,6.685891778741595,728.3850215000206
MEANSHR_gderivative_stddev,692.8993782191142,MEANSHR_CORRECTED_gderivative_stddev,715.7467912628298,3.2973637676566985,715.7467912628298
MEANGBZ_mean,685.7513108901585,MEANGBZ_CORRECTED_mean,674.1079189618525,-1.697902977858246,685.7513108901585
MEANGBZ_median,682.3540385960856,MEANGBZ_CORRECTED_median,667.9376540650036,-2.1127426109682195,682.3540385960856
TOTPOT_last_value,648.8829665693487,TOTPOT_CORRECTED_last_value,493.58239447357016,-23.933525781521798,648.8829665693487
EPSX_gderivative_stddev,641.2554492287808,EPSX_CORRECTED_gderivative_stddev,149.75030566309,-76.64732426941708,641.2554492287808
TOTFX_min,98.2138102481414,TOTFX_CORRECTED_min,630.3122673511505,541.7755973000533,630.3122673511505
MEANGBZ_last_value,628.939688060549,MEANGBZ_CORRECTED_last_value,610.6991010974494,-2.900212422489624,628.939688060549
MEANGBT_min,609.3556900881375,MEANGBT_CORRECTED_min,616.4339255386029,1.1615933953848203,616.4339255386029
SHRGT45_gderivative_stddev,587.9200758516647,SHRGT45_CORRECTED_gderivative_stddev,538.3994644522173,-8.423017589204026,587.9200758516647
TOTPOT_mean,562.1367777656606,TOTPOT_CORRECTED_mean,533.6252566570205,-5.071989991824684,562.1367777656606
MEANSHR_stddev,308.58420189946446,MEANSHR_CORRECTED_stddev,530.6460772301098,71.961517784696,530.6460772301098
ABSNJZH_skewness,469.2189989054456,ABSNJZH_CORRECTED_skewness,418.1892256780117,-10.875470376619829,469.2189989054456
EPSZ_stddev,277.4284486811861,EPSZ_CORRECTED_stddev,463.74077172124925,67.15689177722672,463.74077172124925
EPSZ_gderivative_stddev,458.6296030115241,EPSZ_CORRECTED_gderivative_stddev,312.8500146216772,-31.785909028245587,458.6296030115241
EPSY_var,381.1037515746137,EPSY_CORRECTED_var,453.2014075856165,18.918117628891224,453.2014075856165
SHRGT45_skewness,413.96685928823007,SHRGT45_CORRECTED_skewness,434.8274467410697,5.0391926273294185,434.8274467410697
MEANJZH_gderivative_stddev,416.37488886220603,MEANJZH_CORRECTED_gderivative_stddev,382.50322942562406,-8.134894861008625,416.37488886220603
SAVNCPP_skewness,410.35657663472307,SAVNCPP_CORRECTED_skewness,384.9501694536328,-6.191300110124878,410.35657663472307
MEANGBH_var,359.02217774708765,MEANGBH_CORRECTED_var,407.929971009684,13.622499191971732,407.929971009684
R_VALUE_gderivative_stddev,401.6065788249509,R_VALUE_CORRECTED_gderivative_stddev,401.37456319334063,-0.05777187024402993,401.6065788249509
MEANGBT_var,400.35602729021133,MEANGBT_CORRECTED_var,391.2735734706248,-2.268594251236991,400.35602729021133
MEANGAM_stddev,216.88602159171927,MEANGAM_CORRECTED_stddev,398.1791284484669,83.58911539168986,398.1791284484669
MEANJZD_min,309.7214392816461,MEANJZD_CORRECTED_min,369.4731922669973,19.292094575027384,369.4731922669973
MEANGBZ_var,368.2946868442124,MEANGBZ_CORRECTED_var,353.89351049611463,-3.910231904645805,368.2946868442124
R_VALUE_stddev,361.16950707621316,R_VALUE_CORRECTED_stddev,308.6710595151866,-14.535681039636737,361.16950707621316
TOTUSJH_gderivative_mean,336.2390420564485,TOTUSJH_CORRECTED_gderivative_mean,128.07577616849488,-61.90930851302115,336.2390420564485
TOTFX_last_value,40.024880091979014,TOTFX_CORRECTED_last_value,333.04327287244786,732.0906199021687,333.04327287244786
R_VALUE_var,324.37525548938765,R_VALUE_CORRECTED_var,305.9930429129909,-5.666958951188598,324.37525548938765
MEANJZH_stddev,311.4092625244832,MEANJZH_CORRECTED_stddev,290.02960313658207,-6.865453909297338,311.4092625244832
MEANJZD_median,310.96811985627573,MEANJZD_CORRECTED_median,258.00367313938256,-17.032114655795734,310.96811985627573
MEANALP_max,307.2053609064223,MEANALP_CORRECTED_max,293.3811768273319,-4.499981393000945,307.2053609064223
MEANJZD_mean,302.12210966052015,MEANJZD_CORRECTED_mean,245.30803571670478,-18.805003714443334,302.12210966052015
TOTFX_mean,3.319423996142644,TOTFX_CORRECTED_mean,279.3481524689119,8315.561036900683,279.3481524689119
TOTUSJZ_gderivative_mean,278.5285467583072,TOTUSJZ_CORRECTED_gderivative_mean,75.62143231229483,-72.84966543199063,278.5285467583072
USFLUX_gderivative_mean,274.99774823272134,USFLUX_CORRECTED_gderivative_mean,247.35907729011757,-10.050508093329583,274.99774823272134
MEANGBZ_min,274.4903005577565,MEANGBZ_CORRECTED_min,201.9897509391189,-26.412791079072207,274.4903005577565
EPSX_var,266.8084835071931,EPSX_CORRECTED_var,37.898416508000714,-85.79564787077733,266.8084835071931
TOTFX_median,2.989954860540211,TOTFX_CORRECTED_median,266.64171497969727,8817.91774179232,266.64171497969727
MEANJZH_max,248.55469748876283,MEANJZH_CORRECTED_max,250.82832365781056,0.9147387645532313,250.82832365781056
MEANGBH_max,3.9432700522116666,MEANGBH_CORRECTED_max,218.54349169992295,5442.189320189933,218.54349169992295
MEANJZD_last_value,170.04252497387333,MEANJZD_CORRECTED_last_value,149.10323714309115,-12.314147789795202,170.04252497387333
MEANJZD_var,149.64252258549314,MEANJZD_CORRECTED_var,168.518261190349,12.613886934492065,168.518261190349
TOTBSQ_gderivative_mean,157.1167499950491,TOTBSQ_CORRECTED_gderivative_mean,86.1550407545804,-45.164954877633846,157.1167499950491
MEANJZH_kurtosis,130.33774207272765,MEANJZH_CORRECTED_kurtosis,135.89649686967667,4.264884989220748,135.89649686967667
MEANGAM_skewness,63.840495965419386,MEANGAM_CORRECTED_skewness,135.58629551637463,112.3828981369724,135.58629551637463
SHRGT45_stddev,84.48862647405763,SHRGT45_CORRECTED_stddev,125.48618745534517,48.52435492471395,125.48618745534517
TOTFZ_gderivative_mean,122.58772970516111,TOTFZ_CORRECTED_gderivative_mean,36.455087893079046,-70.26204173879546,122.58772970516111
SHRGT45_kurtosis,122.4304492895025,SHRGT45_CORRECTED_kurtosis,67.43339096919905,-44.92106223530704,122.4304492895025
EPSX_gderivative_mean,122.09700956134084,EPSX_CORRECTED_gderivative_mean,7.682884839592185,-93.70755691134896,122.09700956134084
MEANJZH_var,108.45857125441881,MEANJZH_CORRECTED_var,94.92725801593504,-12.476020181699088,108.45857125441881
MEANGBH_kurtosis,57.790677540320594,MEANGBH_CORRECTED_kurtosis,105.35919433699179,82.31174788266259,105.35919433699179
MEANSHR_skewness,77.92555938893412,MEANSHR_CORRECTED_skewness,101.2024223835087,29.8706395913021,101.2024223835087
EPSZ_var,59.28725370114578,EPSZ_CORRECTED_var,96.78623934554827,63.24965874355854,96.78623934554827
MEANGAM_var,75.89059387892577,MEANGAM_CORRECTED_var,94.69089371410985,24.772898556015615,94.69089371410985
EPSY_max,92.14354242896215,EPSY_CORRECTED_max,86.23990300903674,-6.407002883003775,92.14354242896215
MEANJZH_min,82.79303884542689,MEANJZH_CORRECTED_min,74.01792702131849,-10.598852206030731,82.79303884542689
EPSX_min,41.73223117009737,EPSX_CORRECTED_min,81.05838953971761,94.2344975741408,81.05838953971761
MEANSHR_var,67.22674422712093,MEANSHR_CORRECTED_var,77.89544731635722,15.869730435245842,77.89544731635722
SAVNCPP_kurtosis,77.19850267461703,SAVNCPP_CORRECTED_kurtosis,75.35606128618991,-2.386628398989552,77.19850267461703
MEANGAM_kurtosis,73.41223050795303,MEANGAM_CORRECTED_kurtosis,49.44478314595319,-32.64775800457848,73.41223050795303
TOTPOT_skewness,73.03557360202896,TOTPOT_CORRECTED_skewness,40.828117244795514,-44.098313696736284,73.03557360202896
ABSNJZH_gderivative_mean,63.98861262661799,ABSNJZH_CORRECTED_gderivative_mean,69.03441649669747,7.885471590894483,69.03441649669747
MEANSHR_kurtosis,57.205697142389745,MEANSHR_CORRECTED_kurtosis,23.350470165099303,-59.181565243444126,57.205697142389745
TOTFX_max,32.7857232634459,TOTFX_CORRECTED_max,56.226576002925306,71.49713474710664,56.226576002925306
MEANALP_stddev,52.968483176130526,MEANALP_CORRECTED_stddev,54.671417300999956,3.2149950739703868,54.671417300999956
MEANALP_kurtosis,50.12120599464375,MEANALP_CORRECTED_kurtosis,50.77541214953941,1.3052482315879896,50.77541214953941
ABSNJZH_kurtosis,49.50887871397746,ABSNJZH_CORRECTED_kurtosis,39.57853467740661,-20.057703374662157,49.50887871397746
SHRGT45_var,44.61449586484577,SHRGT45_CORRECTED_var,43.17696747030622,-3.2221105868692854,44.61449586484577
R_VALUE_skewness,38.636620519482406,R_VALUE_CORRECTED_skewness,21.261378671178036,-44.97091519570909,38.636620519482406
MEANGBT_kurtosis,29.055143043877912,MEANGBT_CORRECTED_kurtosis,38.119397507477295,31.19672978347038,38.119397507477295
SAVNCPP_gderivative_mean,37.26257592279153,SAVNCPP_CORRECTED_gderivative_mean,31.002363561640912,-16.800267308738515,37.26257592279153
EPSZ_kurtosis,36.00645089879293,EPSZ_CORRECTED_kurtosis,0.30410341235923755,-99.155419640736,36.00645089879293
TOTPOT_kurtosis,32.61012813695429,TOTPOT_CORRECTED_kurtosis,34.942975056475355,7.153749625649125,34.942975056475355
TOTBSQ_kurtosis,17.87635327137162,TOTBSQ_CORRECTED_kurtosis,34.41067852127351,92.49271928621513,34.41067852127351
EPSX_max,4.925570450838921,EPSX_CORRECTED_max,33.461932847755364,579.3514209517832,33.461932847755364
TOTFY_gderivative_mean,21.141178320490763,TOTFY_CORRECTED_gderivative_mean,32.3780618164458,53.15164238061348,32.3780618164458
EPSX_kurtosis,31.73394929794893,EPSX_CORRECTED_kurtosis,10.492309263979037,-66.9366419998119,31.73394929794893
MEANGBZ_kurtosis,18.466715955166684,MEANGBZ_CORRECTED_kurtosis,28.896980455266146,56.48142596345748,28.896980455266146
MEANJZD_kurtosis,28.794341164725545,MEANJZD_CORRECTED_kurtosis,23.730919602214644,-17.584780056415514,28.794341164725545
TOTUSJH_kurtosis,24.999007583443227,TOTUSJH_CORRECTED_kurtosis,28.706120865612696,14.829041792141703,28.706120865612696
MEANGBH_skewness,10.58056553993935,MEANGBH_CORRECTED_skewness,28.095095202515754,165.53491017529106,28.095095202515754
TOTFX_skewness,5.7733517500157605,TOTFX_CORRECTED_skewness,27.728264309123695,380.2801822883562,27.728264309123695
MEANJZH_mean,20.4943199125087,MEANJZH_CORRECTED_mean,26.39393285624817,28.786575836257164,26.39393285624817
USFLUX_kurtosis,17.71624944197075,USFLUX_CORRECTED_kurtosis,26.170293781458735,47.7191539167421,26.170293781458735
MEANJZH_median,20.111908780653746,MEANJZH_CORRECTED_median,25.978843785440734,29.17144796534962,25.978843785440734
EPSZ_skewness,22.848798399614477,EPSZ_CORRECTED_skewness,0.020283002325299948,-99.9112294573633,22.848798399614477
R_VALUE_kurtosis,17.51824102406653,R_VALUE_CORRECTED_kurtosis,20.749864228802924,18.447189990689107,20.749864228802924
TOTBSQ_skewness,18.597492296817364,TOTBSQ_CORRECTED_skewness,17.404530369948336,-6.414638639604022,18.597492296817364
TOTUSJZ_kurtosis,6.005563983339987,TOTUSJZ_CORRECTED_kurtosis,17.172417289876115,185.94179226986935,17.172417289876115
MEANALP_gderivative_stddev,16.047838272524245,MEANALP_CORRECTED_gderivative_stddev,16.920397849073524,5.437240591109403,16.920397849073524
MEANJZH_last_value,13.089255849031266,MEANJZH_CORRECTED_last_value,16.79726282044985,28.328630857139302,16.79726282044985
EPSY_min,12.335084813785315,EPSY_CORRECTED_min,14.699123614238244,19.16516048443341,14.699123614238244
MEANPOT_skewness,13.389238903913583,MEANPOT_CORRECTED_skewness,11.925808370914401,-10.929900821856505,13.389238903913583
TOTUSJZ_skewness,3.187725359580085,TOTUSJZ_CORRECTED_skewness,11.620283953425188,264.5321551463867,11.620283953425188
EPSY_median,10.639500342958925,EPSY_CORRECTED_median,8.719130605032108,-18.049435368435244,10.639500342958925
EPSY_mean,10.581302504050795,EPSY_CORRECTED_mean,8.630865396807456,-18.432864068451508,10.581302504050795
EPSY_last_value,10.07287666791802,EPSY_CORRECTED_last_value,8.186435386892711,-18.72792989746018,10.07287666791802
EPSY_skewness,9.652221417845142,EPSY_CORRECTED_skewness,9.715379016346922,0.6543322595668343,9.715379016346922
MEANGBZ_skewness,9.460134597724387,MEANGBZ_CORRECTED_skewness,2.5403334459823137,-73.1469629766855,9.460134597724387
TOTUSJH_skewness,7.38748608177216,TOTUSJH_CORRECTED_skewness,9.029398663377986,22.225592893597074,9.029398663377986
MEANALP_skewness,8.974537119325147,MEANALP_CORRECTED_skewness,7.351702932050824,-18.082650566788836,8.974537119325147
MEANJZD_skewness,7.679189304572154,MEANJZD_CORRECTED_skewness,6.219229805599387,-19.011896192004464,7.679189304572154
TOTFY_skewness,4.983269506928545,TOTFY_CORRECTED_skewness,7.639381220986521,53.30058328904388,7.639381220986521
EPSZ_gderivative_mean,1.3850823794013565,EPSZ_CORRECTED_gderivative_mean,7.629712807670565,450.84902682598465,7.629712807670565
MEANPOT_kurtosis,0.010200002354552186,MEANPOT_CORRECTED_kurtosis,6.911979856318786,67664.49275263178,6.911979856318786
EPSY_kurtosis,6.568402078679009,EPSY_CORRECTED_kurtosis,5.357745659483771,-18.4315211628871,6.568402078679009
